ride_id,user_id,distance_m,duration_min,ride_date
10549,792,928.2,9.3,2026-03-20
10824,811,772.5,6.59,2026-03-20
11261,847,3348.8,24.08,2026-03-20
11487,864,6542.2,41.33,2026-03-20
12016,903,3681.7,26.91,2026-03-20
12124,910,3420.4,15.74,2026-03-20
12519,939,1140.5,14.96,2026-03-20
12536,940,6551.5,40.45,2026-03-20
12663,946,1806.8,18.24,2026-03-20
14003,1050,1810.3,11.9,2026-03-20
14397,1078,1818.1,9.99,2026-03-20
14751,1100,4378.9,26.48,2026-03-20
14804,1107,2302.1,12.42,2026-03-20
15358,1142,4005.7,24.79,2026-03-20
16281,1204,3399.2,22.8,2026-03-20
16933,1252,3971.1,19.91,2026-03-20
17106,1262,1627.3,11.02,2026-03-20
17219,1270,1617.9,11.99,2026-03-20
17278,1272,3097.0,17.47,2026-03-20
17621,1297,2164.1,20.17,2026-03-20
17804,1312,2459.0,18.98,2026-03-20
17889,1316,4334.4,21.18,2026-03-20
18913,1396,5642.6,33.96,2026-03-20
19611,1448,5660.7,35.63,2026-03-20
19936,1468,2162.7,15.07,2026-03-20
20081,1478,9719.5,49.98,2026-03-20
20262,1494,4024.8,23.5,2026-03-20
20303,1497,2123.8,12.4,2026-03-20
428,33,2528.4,19.09,2026-03-21
515,42,3143.4,18.44,2026-03-21
614,50,1423.1,8.73,2026-03-21
774,66,2487.7,18.28,2026-03-21
964,80,1700.5,16.1,2026-03-21
1278,102,1050.4,8.74,2026-03-21
1475,116,6004.8,39.56,2026-03-21
1980,156,1108.7,6.9,2026-03-21
2003,160,1834.8,10.69,2026-03-21
2070,165,2920.4,15.23,2026-03-21
2359,185,3833.4,27.34,2026-03-21
2807,216,2700.6,15.64,2026-03-21
3249,241,1069.3,14.22,2026-03-21
5145,399,3184.6,22.12,2026-03-21
5663,435,1503.2,17.08,2026-03-21
5689,436,4913.6,30.12,2026-03-21
5812,448,2565.8,17.5,2026-03-21
6108,471,3151.1,23.73,2026-03-21
7158,549,1445.6,8.9,2026-03-21
7359,562,2022.5,13.47,2026-03-21
8153,622,5116.6,27.06,2026-03-21
8723,673,1584.4,7.46,2026-03-21
8887,683,2102.4,17.58,2026-03-21
9352,709,1690.9,11.64,2026-03-21
9477,716,2506.3,16.08,2026-03-21
9752,738,2819.6,16.06,2026-03-21
10253,773,5795.3,31.16,2026-03-21
10358,780,3993.8,21.81,2026-03-21
10650,798,3931.9,25.4,2026-03-21
11326,850,3632.5,24.13,2026-03-21
11330,850,5273.5,26.84,2026-03-21
11370,853,3104.0,19.4,2026-03-21
11396,855,1585.2,9.83,2026-03-21
11621,874,1708.8,11.44,2026-03-21
11696,879,2512.4,17.61,2026-03-21
11806,887,3497.5,17.67,2026-03-21
11847,888,2560.1,20.38,2026-03-21
12326,920,2309.3,20.1,2026-03-21
12771,954,2747.0,16.45,2026-03-21
13423,1004,5461.1,34.41,2026-03-21
13472,1007,1284.5,6.92,2026-03-21
14115,1060,2555.7,15.47,2026-03-21
14343,1074,1576.4,9.84,2026-03-21
15441,1150,2212.6,18.47,2026-03-21
15832,1168,1471.9,14.39,2026-03-21
16052,1186,2442.1,13.29,2026-03-21
16127,1192,1823.8,11.12,2026-03-21
16234,1200,5318.4,34.11,2026-03-21
16904,1250,3222.1,17.82,2026-03-21
17336,1275,2446.2,17.61,2026-03-21
17654,1299,4575.6,24.85,2026-03-21
18750,1378,2008.1,16.58,2026-03-21
19296,1422,1018.9,11.39,2026-03-21
20319,1499,7599.6,34.83,2026-03-21
1227,99,4779.0,21.39,2026-03-22
1314,105,2411.0,11.61,2026-03-22
1418,111,1361.0,12.36,2026-03-22
1572,121,11577.5,49.12,2026-03-22
2343,185,4998.9,24.37,2026-03-22
2656,205,1777.1,9.27,2026-03-22
3272,242,1946.9,8.63,2026-03-22
4891,375,3116.0,18.75,2026-03-22
5609,432,2404.3,11.6,2026-03-22
6263,486,1171.3,10.11,2026-03-22
6384,497,2257.5,16.3,2026-03-22
6878,527,5555.8,28.4,2026-03-22
6903,530,2549.8,12.11,2026-03-22
7017,539,3981.9,25.35,2026-03-22
7440,569,2312.5,11.83,2026-03-22
7978,609,3731.8,23.81,2026-03-22
8049,614,2338.3,11.07,2026-03-22
8388,645,780.5,5.46,2026-03-22
8507,653,2133.5,15.2,2026-03-22
8975,688,2449.7,19.42,2026-03-22
9078,693,1526.0,11.33,2026-03-22
10233,773,3673.1,28.95,2026-03-22
10696,801,867.9,5.65,2026-03-22
10979,822,1974.2,14.11,2026-03-22
11102,833,1891.4,13.7,2026-03-22
11240,846,2071.4,18.4,2026-03-22
13299,996,639.1,6.75,2026-03-22
13324,996,3995.6,25.02,2026-03-22
14470,1082,3389.2,29.43,2026-03-22
14513,1085,1916.4,10.62,2026-03-22
14734,1100,2904.9,22.44,2026-03-22
14943,1114,1901.8,17.94,2026-03-22
15643,1160,2999.2,21.83,2026-03-22
15689,1163,2379.2,12.16,2026-03-22
15737,1164,3233.1,22.65,2026-03-22
15798,1167,1596.8,8.33,2026-03-22
15979,1178,4608.9,27.09,2026-03-22
16098,1191,4269.2,30.8,2026-03-22
16960,1254,2352.8,14.35,2026-03-22
17296,1273,3605.8,33.58,2026-03-22
17752,1309,1312.2,7.95,2026-03-22
17988,1323,920.1,5.71,2026-03-22
17999,1324,3845.1,20.88,2026-03-22
18008,1325,2457.0,22.84,2026-03-22
18046,1327,4070.6,25.0,2026-03-22
18958,1398,2167.3,12.44,2026-03-22
19063,1404,5241.3,27.17,2026-03-22
603,49,2203.7,25.76,2026-03-23
764,65,1621.7,10.79,2026-03-23
1219,98,6017.6,37.82,2026-03-23
1315,105,3152.2,20.22,2026-03-23
1825,145,1507.8,11.1,2026-03-23
2199,177,2321.9,14.93,2026-03-23
2333,185,2548.2,14.55,2026-03-23
2523,197,1810.8,11.4,2026-03-23
3120,236,2577.8,19.21,2026-03-23
3290,244,3778.4,20.24,2026-03-23
4399,335,2719.8,15.79,2026-03-23
4763,366,1764.3,11.65,2026-03-23
4789,369,2720.8,13.67,2026-03-23
5016,389,6478.7,33.61,2026-03-23
5890,453,2905.2,22.97,2026-03-23
6480,503,2213.6,20.66,2026-03-23
6615,512,2513.5,13.95,2026-03-23
6824,522,5941.6,31.4,2026-03-23
6958,534,1426.4,10.61,2026-03-23
7205,554,5253.8,22.11,2026-03-23
7617,582,1568.7,8.88,2026-03-23
8064,615,3119.7,18.45,2026-03-23
9786,741,2494.8,13.44,2026-03-23
10349,780,5617.7,49.06,2026-03-23
10776,807,2628.9,18.92,2026-03-23
11015,824,2746.7,19.41,2026-03-23
11721,879,3422.3,27.78,2026-03-23
11766,883,1773.5,13.54,2026-03-23
13745,1028,3721.6,22.49,2026-03-23
13924,1042,1772.1,14.24,2026-03-23
14311,1072,2048.9,10.86,2026-03-23
16817,1246,2699.1,17.38,2026-03-23
17031,1259,1343.0,8.58,2026-03-23
17250,1271,5865.7,30.53,2026-03-23
17371,1277,1495.9,13.91,2026-03-23
18051,1327,1220.0,7.89,2026-03-23
18840,1387,0.0,0.0,2026-03-23
19717,1454,2386.0,12.16,2026-03-23
20112,1482,2790.4,18.38,2026-03-23
20352,236,2577.8,19.21,2026-03-23
9,1,2024.7,12.21,2026-03-24
76,10,2232.1,15.27,2026-03-24
851,72,1550.4,13.31,2026-03-24
1743,138,1721.6,8.96,2026-03-24
2433,190,3928.6,28.54,2026-03-24
4032,302,5454.3,38.41,2026-03-24
4219,318,2863.0,29.68,2026-03-24
4280,325,2032.6,14.72,2026-03-24
4527,346,3302.4,40.54,2026-03-24
4621,354,5371.6,23.8,2026-03-24
4762,366,628.4,9.8,2026-03-24
4897,376,2227.6,12.82,2026-03-24
5764,444,1729.8,19.7,2026-03-24
5869,451,3306.0,21.08,2026-03-24
5873,451,2639.5,14.16,2026-03-24
6287,487,2995.9,21.04,2026-03-24
6366,494,4550.5,23.03,2026-03-24
7594,581,4697.5,31.26,2026-03-24
8000,610,4188.1,21.89,2026-03-24
8273,637,1120.7,12.8,2026-03-24
8386,645,1337.9,12.61,2026-03-24
8568,660,5515.7,22.02,2026-03-24
9415,714,1305.4,11.04,2026-03-24
10024,761,4131.5,34.14,2026-03-24
10194,771,4138.5,25.14,2026-03-24
10288,775,4570.8,31.1,2026-03-24
10656,799,2788.4,15.42,2026-03-24
11564,870,1015.0,10.95,2026-03-24
11884,892,2257.6,10.88,2026-03-24
11982,902,5300.5,37.04,2026-03-24
12802,958,2614.0,19.12,2026-03-24
12814,959,3532.2,21.75,2026-03-24
13512,1011,2123.3,15.32,2026-03-24
14060,1055,4517.9,22.24,2026-03-24
15104,1125,2048.1,15.22,2026-03-24
15401,1144,2629.3,15.61,2026-03-24
16778,1244,1792.9,10.51,2026-03-24
17458,1284,1368.5,10.22,2026-03-24
18159,1332,2588.6,19.83,2026-03-24
18202,1334,3461.8,19.87,2026-03-24
18239,1341,3477.1,23.43,2026-03-24
18378,1349,2582.3,14.98,2026-03-24
19933,1468,6991.8,37.82,2026-03-24
465,36,6258.2,42.6,2026-03-25
1040,84,2612.9,15.98,2026-03-25
1136,93,3996.0,29.4,2026-03-25
1553,121,4162.7,28.29,2026-03-25
1736,138,1598.8,10.71,2026-03-25
2275,182,2179.1,15.19,2026-03-25
4531,346,3411.2,19.72,2026-03-25
4576,351,3165.7,19.91,2026-03-25
4858,374,1758.2,11.18,2026-03-25
5924,456,3334.8,21.68,2026-03-25
6553,507,2201.6,15.88,2026-03-25
6759,519,3404.7,18.5,2026-03-25
7024,540,2877.2,25.25,2026-03-25
7860,601,3412.7,19.12,2026-03-25
8701,671,3963.3,21.81,2026-03-25
10463,787,3040.3,15.1,2026-03-25
10842,812,4497.4,25.99,2026-03-25
11809,887,3614.8,27.05,2026-03-25
12744,952,1544.0,13.25,2026-03-25
12766,954,3432.3,18.45,2026-03-25
12782,956,4584.6,25.36,2026-03-25
12907,966,3367.7,17.14,2026-03-25
13212,989,1975.4,12.72,2026-03-25
13254,993,3063.7,13.06,2026-03-25
13524,1013,6088.1,37.4,2026-03-25
14283,1071,6163.3,28.96,2026-03-25
14547,1089,2630.1,18.89,2026-03-25
15131,1125,2141.8,16.67,2026-03-25
15154,1126,2585.8,21.59,2026-03-25
16213,1199,3124.3,22.28,2026-03-25
16789,1245,3440.4,20.56,2026-03-25
17171,1266,1518.9,9.28,2026-03-25
18350,1347,2022.5,12.97,2026-03-25
19405,1430,1983.4,9.63,2026-03-25
20011,1473,4203.8,21.17,2026-03-25
287,21,7502.0,31.02,2026-03-26
1298,104,1021.7,9.29,2026-03-26
1350,107,1526.1,13.79,2026-03-26
1762,138,2653.7,15.28,2026-03-26
2583,201,694.5,6.06,2026-03-26
2724,211,4627.6,28.31,2026-03-26
3414,252,1343.7,6.27,2026-03-26
4163,312,1875.2,11.85,2026-03-26
4424,338,2487.9,15.19,2026-03-26
5532,429,1814.2,12.96,2026-03-26
5834,448,1242.3,7.85,2026-03-26
6243,484,4044.4,25.86,2026-03-26
6401,497,3844.3,25.6,2026-03-26
6951,533,2290.3,24.85,2026-03-26
6998,537,1970.2,17.8,2026-03-26
7298,558,3856.7,21.75,2026-03-26
7336,560,4193.9,28.2,2026-03-26
9307,708,5060.7,28.5,2026-03-26
9851,746,2579.8,15.23,2026-03-26
10127,768,1478.0,9.64,2026-03-26
10312,778,3588.7,19.39,2026-03-26
10422,784,2101.7,14.44,2026-03-26
10714,802,3857.8,24.97,2026-03-26
11672,876,5499.8,28.8,2026-03-26
13386,1000,1705.8,24.68,2026-03-26
13426,1004,2773.2,17.67,2026-03-26
14025,1050,3977.9,24.85,2026-03-26
14161,1063,3054.6,26.1,2026-03-26
14985,1117,2307.6,18.92,2026-03-26
15013,1118,1581.9,8.41,2026-03-26
15199,1130,3352.9,16.97,2026-03-26
16174,1197,1501.2,9.19,2026-03-26
16246,1201,2983.1,25.99,2026-03-26
16387,1212,2341.6,16.71,2026-03-26
16828,1247,2671.3,29.02,2026-03-26
17433,1283,2356.0,31.88,2026-03-26
18981,1400,2163.4,18.27,2026-03-26
19633,1449,4770.4,34.57,2026-03-26
20062,1477,4487.1,28.26,2026-03-26
20340,746,2579.8,15.23,2026-03-26
31,5,1180.3,11.64,2026-03-27
411,30,2810.6,16.11,2026-03-27
534,43,2010.4,14.71,2026-03-27
1976,156,2806.5,17.04,2026-03-27
2000,159,1103.0,8.36,2026-03-27
3312,244,3635.5,18.78,2026-03-27
4291,326,3003.3,21.04,2026-03-27
4842,372,711.8,4.51,2026-03-27
5025,389,2588.6,20.68,2026-03-27
5387,418,3051.5,14.29,2026-03-27
5563,429,2771.1,22.4,2026-03-27
5649,434,4524.5,26.75,2026-03-27
5803,447,1680.7,10.75,2026-03-27
5976,461,3007.6,17.54,2026-03-27
6224,481,3877.8,26.62,2026-03-27
7249,557,3379.6,17.79,2026-03-27
7684,587,2066.9,12.0,2026-03-27
8074,616,4498.6,20.84,2026-03-27
8797,679,4076.2,24.54,2026-03-27
9465,716,2227.2,13.79,2026-03-27
9616,728,1395.8,8.53,2026-03-27
9822,743,3472.5,23.88,2026-03-27
9996,760,2173.2,17.52,2026-03-27
10281,775,1715.7,15.67,2026-03-27
10627,796,4207.7,17.79,2026-03-27
11830,888,2298.5,21.31,2026-03-27
11983,902,3161.1,30.44,2026-03-27
12462,934,2427.9,16.94,2026-03-27
13184,986,2265.1,13.27,2026-03-27
13823,1035,2628.5,16.79,2026-03-27
14185,1065,13183.3,56.41,2026-03-27
14217,1067,1095.7,6.58,2026-03-27
15142,1126,2468.1,13.26,2026-03-27
15414,1146,2200.8,17.21,2026-03-27
15455,1151,1177.3,9.07,2026-03-27
15736,1164,1398.0,8.42,2026-03-27
15921,1172,2753.7,23.55,2026-03-27
16328,1208,1338.5,14.52,2026-03-27
16696,1237,3180.9,33.56,2026-03-27
16964,1255,952.1,6.6,2026-03-27
17028,1259,4983.6,29.95,2026-03-27
18099,1329,1993.0,10.3,2026-03-27
19440,1433,3768.5,23.41,2026-03-27
20426,43,2010.4,14.71,2026-03-27
350,25,1444.6,12.97,2026-03-28
1702,133,2203.3,12.44,2026-03-28
2211,178,2386.7,13.75,2026-03-28
2269,182,2304.1,11.39,2026-03-28
2920,226,1177.1,5.97,2026-03-28
3018,230,1823.8,11.52,2026-03-28
3899,292,1409.1,13.14,2026-03-28
4120,309,1241.7,7.73,2026-03-28
4266,324,3940.5,18.48,2026-03-28
4912,377,3417.9,14.26,2026-03-28
6363,494,1361.0,10.33,2026-03-28
7037,541,3214.2,18.82,2026-03-28
8041,614,2947.0,14.46,2026-03-28
8778,678,4153.5,23.88,2026-03-28
9031,691,3023.5,13.84,2026-03-28
9830,745,1257.4,11.96,2026-03-28
9870,748,4659.9,27.66,2026-03-28
10167,770,3745.8,19.79,2026-03-28
10875,814,1217.2,7.1,2026-03-28
11447,861,7226.4,34.46,2026-03-28
11549,868,2167.8,17.97,2026-03-28
11644,875,1401.7,11.42,2026-03-28
12042,904,3081.9,16.92,2026-03-28
12321,920,2198.8,10.86,2026-03-28
12362,923,2138.1,18.75,2026-03-28
13341,998,1287.5,10.23,2026-03-28
13467,1006,3620.9,19.22,2026-03-28
13880,1040,5169.7,29.04,2026-03-28
14405,1078,1669.0,8.15,2026-03-28
14581,1090,1374.9,8.92,2026-03-28
15159,1127,1609.9,16.79,2026-03-28
15227,1131,3432.7,18.57,2026-03-28
15861,1169,2695.5,12.56,2026-03-28
15885,1170,5381.7,27.71,2026-03-28
16402,1212,3572.3,17.76,2026-03-28
17327,1275,4033.1,17.24,2026-03-28
17886,1316,2772.8,19.3,2026-03-28
18218,1337,2531.3,15.55,2026-03-28
18986,1400,1738.3,10.58,2026-03-28
19345,1425,3898.7,28.31,2026-03-28
19504,1437,4300.8,32.54,2026-03-28
19535,1439,2113.3,10.09,2026-03-28
19759,1458,3952.9,31.38,2026-03-28
19893,1467,3981.5,20.9,2026-03-28
19898,1467,3050.7,19.01,2026-03-28
19925,1468,3503.0,16.07,2026-03-28
20185,1489,5779.7,33.25,2026-03-28
20432,678,4153.5,23.88,2026-03-28
369,25,1821.1,11.58,2026-03-29
1430,113,1624.3,10.64,2026-03-29
2394,188,1691.9,8.64,2026-03-29
2423,190,4066.8,30.85,2026-03-29
2776,214,5663.0,33.79,2026-03-29
2876,221,2341.6,13.54,2026-03-29
2944,227,4993.5,20.6,2026-03-29
3821,288,4231.2,24.97,2026-03-29
4095,308,4491.3,25.47,2026-03-29
4630,355,3711.6,22.35,2026-03-29
6468,501,1611.4,10.58,2026-03-29
6599,510,1256.3,13.39,2026-03-29
7341,561,3749.4,19.49,2026-03-29
7893,603,2083.9,16.35,2026-03-29
8193,626,1783.5,16.21,2026-03-29
8547,656,2405.2,13.8,2026-03-29
8859,681,4026.1,27.24,2026-03-29
8868,682,3493.4,32.76,2026-03-29
9076,693,1999.0,14.85,2026-03-29
9126,696,2067.3,12.42,2026-03-29
9708,736,1940.5,13.85,2026-03-29
10010,761,2920.1,20.46,2026-03-29
10285,775,7934.6,42.49,2026-03-29
10659,799,3789.0,17.05,2026-03-29
10665,799,2742.9,18.12,2026-03-29
12005,903,5319.0,30.85,2026-03-29
12609,943,1168.5,8.69,2026-03-29
12764,954,825.9,9.17,2026-03-29
13978,1047,2012.4,12.7,2026-03-29
14687,1096,1696.5,12.99,2026-03-29
14931,1113,2842.3,15.64,2026-03-29
15262,1134,3952.2,27.6,2026-03-29
15287,1137,2468.8,15.4,2026-03-29
15576,1157,3527.1,17.18,2026-03-29
16319,1206,1458.2,16.82,2026-03-29
16466,1217,2889.1,15.89,2026-03-29
16643,1230,1850.2,14.45,2026-03-29
16945,1253,1647.3,9.88,2026-03-29
17275,1272,1835.8,13.63,2026-03-29
17390,1280,4313.4,26.2,2026-03-29
17600,1296,1705.1,12.64,2026-03-29
18249,1341,2430.1,19.44,2026-03-29
18368,1349,2064.6,16.83,2026-03-29
19505,1437,2623.3,15.39,2026-03-29
19830,1462,5812.6,30.38,2026-03-29
19878,1467,779.9,6.48,2026-03-29
20309,1498,679.5,6.8,2026-03-29
236,20,3302.5,36.7,2026-03-30
1024,83,1594.2,10.52,2026-03-30
1607,125,1600.0,8.41,2026-03-30
1759,138,3465.9,24.86,2026-03-30
1921,151,5529.8,37.92,2026-03-30
2153,172,1597.4,15.95,2026-03-30
2236,179,3647.4,18.16,2026-03-30
3182,238,2530.4,18.12,2026-03-30
4783,369,2170.8,17.36,2026-03-30
5181,401,6097.2,45.74,2026-03-30
5257,408,5414.7,29.52,2026-03-30
5699,438,2550.0,12.74,2026-03-30
5709,439,2623.1,13.77,2026-03-30
5904,454,3798.3,22.66,2026-03-30
5905,454,1589.4,10.98,2026-03-30
6213,480,3476.1,18.06,2026-03-30
6379,496,2513.9,13.99,2026-03-30
6855,524,1222.6,9.38,2026-03-30
8057,615,2431.1,18.86,2026-03-30
8559,659,3263.7,21.42,2026-03-30
9287,705,6063.2,37.95,2026-03-30
9373,711,3519.0,26.86,2026-03-30
9660,732,3822.1,27.01,2026-03-30
10646,798,2469.0,25.11,2026-03-30
11104,834,2808.0,17.51,2026-03-30
11263,847,5871.4,36.55,2026-03-30
12550,940,1752.9,17.6,2026-03-30
13551,1015,3222.2,17.97,2026-03-30
14352,1075,5683.3,25.83,2026-03-30
16064,1187,2730.4,14.62,2026-03-30
17136,1263,1855.4,12.66,2026-03-30
17379,1279,2903.4,17.23,2026-03-30
17531,1292,3415.2,14.81,2026-03-30
17711,1305,4087.5,25.63,2026-03-30
18137,1330,2805.0,21.37,2026-03-30
18522,1358,1630.6,9.27,2026-03-30
19984,1471,2082.4,13.92,2026-03-30
20093,1478,2773.8,16.51,2026-03-30
535,43,2685.9,17.04,2026-03-31
668,57,1545.8,10.91,2026-03-31
1435,113,2656.7,14.07,2026-03-31
2133,172,2842.6,16.86,2026-03-31
2267,181,4997.8,27.89,2026-03-31
2527,198,3942.4,29.45,2026-03-31
2794,214,2476.3,18.41,2026-03-31
4137,309,2016.4,11.14,2026-03-31
4753,365,1083.5,6.87,2026-03-31
5089,392,3297.4,20.88,2026-03-31
5420,420,3668.3,34.36,2026-03-31
5432,422,1544.1,12.41,2026-03-31
5462,424,3623.9,21.8,2026-03-31
6247,484,4817.7,25.76,2026-03-31
6428,499,1673.6,8.5,2026-03-31
6610,510,1033.6,7.95,2026-03-31
6874,527,3662.3,23.98,2026-03-31
7025,540,1978.4,10.26,2026-03-31
7090,544,1637.3,12.22,2026-03-31
7319,559,2730.3,17.93,2026-03-31
7413,568,3252.6,17.43,2026-03-31
7692,588,1058.2,6.99,2026-03-31
8022,612,2959.2,16.37,2026-03-31
8108,617,2449.2,21.79,2026-03-31
8432,647,3155.3,24.09,2026-03-31
8935,686,3975.5,22.46,2026-03-31
9661,732,7916.3,40.07,2026-03-31
10166,770,1479.2,9.82,2026-03-31
10625,796,3853.5,29.98,2026-03-31
12205,915,2370.6,14.75,2026-03-31
12307,920,1471.5,7.89,2026-03-31
12800,958,3560.7,21.08,2026-03-31
12941,970,2695.3,23.06,2026-03-31
13348,998,6412.0,44.52,2026-03-31
13663,1022,2745.0,17.32,2026-03-31
14184,1065,4970.9,39.34,2026-03-31
14312,1072,5317.4,27.54,2026-03-31
15206,1130,2413.1,11.24,2026-03-31
15479,1152,2952.8,27.43,2026-03-31
15667,1161,4267.6,23.58,2026-03-31
15746,1165,3628.2,21.62,2026-03-31
15758,1165,5340.8,29.2,2026-03-31
16304,1205,2376.9,15.23,2026-03-31
16814,1246,1606.6,11.1,2026-03-31
17232,1270,4743.8,26.1,2026-03-31
17684,1304,2307.6,16.24,2026-03-31
18593,1365,2723.5,19.05,2026-03-31
18599,1365,3267.8,18.39,2026-03-31
18666,1371,4128.6,26.87,2026-03-31
18718,1376,2786.4,15.78,2026-03-31
19102,1409,1761.8,12.02,2026-03-31
19571,1442,2883.6,17.0,2026-03-31
19701,1453,1692.7,15.33,2026-03-31
20089,1478,3398.6,21.24,2026-03-31
20218,1490,3372.2,29.36,2026-03-31
20375,568,3252.6,17.43,2026-03-31
1153,94,0.0,0.0,2026-04-01
1619,125,1793.3,12.62,2026-04-01
2481,195,2193.1,17.01,2026-04-01
3882,291,2531.1,14.55,2026-04-01
4211,317,2377.0,14.81,2026-04-01
4926,379,1050.9,10.22,2026-04-01
5713,440,6776.8,38.45,2026-04-01
6352,493,1658.6,11.25,2026-04-01
7119,547,1333.4,10.78,2026-04-01
8436,647,4257.2,27.66,2026-04-01
9200,701,2547.4,13.35,2026-04-01
9512,720,2299.7,15.5,2026-04-01
9911,751,2796.3,14.56,2026-04-01
10401,782,3142.8,16.44,2026-04-01
11321,850,2326.1,17.36,2026-04-01
11407,855,1277.4,7.06,2026-04-01
12137,910,2480.4,15.26,2026-04-01
13048,977,1990.0,12.66,2026-04-01
13069,978,2075.9,15.21,2026-04-01
13405,1002,2656.6,14.65,2026-04-01
14193,1065,2129.9,12.98,2026-04-01
14614,1092,2446.7,15.44,2026-04-01
15283,1137,774.7,5.41,2026-04-01
15373,1142,3200.9,21.46,2026-04-01
15649,1160,3014.7,16.01,2026-04-01
17587,1295,1944.8,12.4,2026-04-01
17806,1312,3014.5,28.77,2026-04-01
18394,1350,5254.3,32.57,2026-04-01
18830,1387,2888.0,22.54,2026-04-01
19286,1420,1219.0,8.55,2026-04-01
19370,1426,2927.8,18.57,2026-04-01
19462,1434,1403.3,7.75,2026-04-01
19675,1451,2812.9,21.21,2026-04-01
447,36,5278.4,25.6,2026-04-02
1102,90,7459.6,44.65,2026-04-02
1600,124,2035.4,12.28,2026-04-02
2273,182,1516.4,13.23,2026-04-02
2414,190,2772.6,17.23,2026-04-02
2696,209,4875.1,27.31,2026-04-02
2815,216,3930.6,27.02,2026-04-02
3054,232,2617.2,21.24,2026-04-02
3702,279,3606.1,22.9,2026-04-02
3753,283,2347.8,11.42,2026-04-02
4132,309,2934.0,16.86,2026-04-02
5412,419,2260.1,14.43,2026-04-02
5564,430,6697.4,35.05,2026-04-02
5615,432,2831.9,18.46,2026-04-02
6312,490,2188.4,12.91,2026-04-02
6817,522,4372.9,23.29,2026-04-02
6873,527,4054.3,24.96,2026-04-02
7931,607,7604.6,41.3,2026-04-02
8856,681,2442.5,15.13,2026-04-02
9691,736,1758.3,15.16,2026-04-02
10001,760,2763.8,15.37,2026-04-02
10657,799,3549.4,16.6,2026-04-02
11000,822,2065.4,13.18,2026-04-02
11118,835,2527.2,14.23,2026-04-02
11555,868,1060.3,6.91,2026-04-02
11974,900,2133.8,12.23,2026-04-02
12285,919,5107.9,31.87,2026-04-02
12876,965,4459.8,27.0,2026-04-02
13637,1021,1399.7,13.59,2026-04-02
13798,1033,5662.9,32.88,2026-04-02
14511,1085,1861.6,13.66,2026-04-02
14774,1103,4268.6,26.0,2026-04-02
14904,1113,4905.6,34.26,2026-04-02
15112,1125,4150.7,22.6,2026-04-02
15699,1163,4872.0,36.79,2026-04-02
15732,1164,2184.3,14.94,2026-04-02
15915,1172,3596.0,21.67,2026-04-02
16972,1255,3830.8,26.19,2026-04-02
17347,1276,3444.8,24.37,2026-04-02
17682,1304,5812.4,32.25,2026-04-02
18134,1330,1197.7,9.87,2026-04-02
19809,1460,2470.0,15.84,2026-04-02
19913,1468,3669.1,18.59,2026-04-02
19976,1471,1138.6,7.83,2026-04-02
20235,1493,1291.1,6.59,2026-04-02
196,18,2335.4,21.98,2026-04-03
952,79,1219.4,11.03,2026-04-03
1585,123,1345.2,8.7,2026-04-03
1688,132,4035.2,19.99,2026-04-03
2551,199,3562.0,24.83,2026-04-03
3736,281,5273.3,33.12,2026-04-03
4398,335,3417.6,18.83,2026-04-03
4458,341,4483.5,27.99,2026-04-03
4471,343,5818.7,31.97,2026-04-03
4853,372,3898.6,22.92,2026-04-03
5214,403,2621.7,19.3,2026-04-03
6798,522,2236.8,15.08,2026-04-03
7183,551,4617.3,25.01,2026-04-03
7231,556,2521.0,19.22,2026-04-03
8059,615,989.1,11.27,2026-04-03
8242,632,1643.3,8.61,2026-04-03
8381,645,2365.1,23.79,2026-04-03
9237,703,3893.7,20.34,2026-04-03
9838,746,2697.8,23.16,2026-04-03
10307,777,1290.2,9.5,2026-04-03
10541,791,1478.1,8.7,2026-04-03
10588,794,3101.2,17.1,2026-04-03
10693,801,1765.7,12.13,2026-04-03
10737,803,996.0,8.15,2026-04-03
10841,812,1823.7,14.67,2026-04-03
10991,822,3794.4,23.52,2026-04-03
11148,838,6667.8,31.07,2026-04-03
11345,852,2950.7,13.21,2026-04-03
12121,909,3985.4,23.19,2026-04-03
12430,930,2002.5,15.82,2026-04-03
13670,1023,1382.5,9.27,2026-04-03
13872,1040,2373.5,15.35,2026-04-03
14000,1049,2129.1,13.73,2026-04-03
14624,1093,4662.9,29.55,2026-04-03
14997,1117,2485.7,20.82,2026-04-03
17061,1261,4969.4,41.8,2026-04-03
17474,1287,3352.9,20.39,2026-04-03
17691,1304,2607.9,14.72,2026-04-03
17710,1305,5563.7,36.58,2026-04-03
18115,1329,2590.0,17.38,2026-04-03
18640,1368,3953.8,28.6,2026-04-03
18851,1388,2916.9,11.2,2026-04-03
18871,1393,2199.0,16.36,2026-04-03
20129,1484,2835.7,19.42,2026-04-03
20159,1488,1789.2,16.44,2026-04-03
875,72,3178.6,18.01,2026-04-04
1128,93,3949.5,22.4,2026-04-04
1979,156,918.0,5.48,2026-04-04
2366,186,3297.9,17.05,2026-04-04
3364,249,5118.8,39.25,2026-04-04
3665,276,5191.8,21.38,2026-04-04
4039,303,2381.9,15.46,2026-04-04
4822,372,3116.2,19.59,2026-04-04
4955,380,3051.5,18.74,2026-04-04
5129,398,4892.6,31.87,2026-04-04
6296,488,1052.4,6.91,2026-04-04
7111,546,3098.2,19.64,2026-04-04
7120,547,4548.2,24.16,2026-04-04
