player_id,reg_date,country,platform,channel,sessions,total_minutes,max_level
10412,2026-02-25,MX,android,ua_facebook,62,1267.9,39
10413,05.10.2025,DE,android,ua_facebook,1,5.8,1
10414,03.11.2025,ES,ios,ua_facebook,2,36.6,2
10415,28.05.2026,,IOS,ua_google,7,114.5,4
10416,2026-04-07,FR,iOS,ua_facebook,2,48.4,1
10417,2026-03-30,BR,ios,ua_facebook,5,76.1,3
10418,2025-09-14,BR,pc,ua_tiktok,2,49.6,1
10419,2026-01-22,IN,pc,ua_facebook,2,49.1,2
10420,2025-09-16,RU,ios,organic,1,6.9,1
10421,2026-02-08,US,android,influencer,1,27.0,1
10422,2026-01-12,Germany,pc,ua_facebook,17,309.1,12
10423,2026-02-01,MX,android,influencer,4,26.3,2
10424,2025-09-15,US,android,influencer,1,11.3,1
10425,2026-05-26,н/д,pc,ua_facebook,18,328.3,12
10426,2026-05-26,ES,Android,organic,1,26.7,2
10427,2026-05-02,Turkey,ios,ua_google,2,"20,9",2
10428,28.01.2026,RU,iOS,ua_google,42,1099.4,23
10429,2025-11-24,ES,pc,cross_promo,17,456.5,6
10430,09.11.2025,FR,ios,ua_google,1,15.3,1
10431,2026-03-13,DE,PC,ua_facebook,1,8.4,1
10432,2025-11-08,US,android,organic,2,33.0,5
10433,13.12.2025,BR,ios,ua_facebook,79,1715.7,28
10434,2026-02-06,US,ios,ua_facebook,1,24.6,1
10435,2025-11-14,FR,android,ua_google,2,н/д,1
10436,2026-03-23,TR,ios,ua_tiktok,119,2453.7,47
10437,2025-09-08,PL,android,organic,1,40.5,1
10438,2026-05-24,ES,android,influencer,2,"54,6",2
10439,30.06.2026,br,ios,ua_google,0,0,1
10440,02.09.2025,US,ios,ua_facebook,62,NaN,30
10441,2026-06-26,IN,ios,cross_promo,3,42.1,1
10442,09.03.2026,US,android,influencer,52,1081.3,21
10443,2025-11-07,DE,android,influencer,63,1264.9,37
10444,14.01.2026,RU,ANDROID,ua_tiktok,2,30.3,1
10445,2025-11-13,RU,android,ua_facebook,142,2580.3,59
10446,2026-04-05,BR,ios,cross_promo,1,28.0,3
10447,2025-11-01,BR,android,organic,17,,6
10448,2025-11-19,BR,android,ua_google,8,132.9,6
10449,2025-12-14,ES,pc,ua_facebook,2,37.2,2
10450,2025-11-18,null,android,ua_google,1,6.9,1
10451,2026-05-06,TR,android,organic,3,28.4,1
10452,2026-04-17,FR,pc,ua_facebook,2,56.9,1
10453,2026-02-20,RU,android,ua_facebook,1,9.3,2
10454,2025-12-03,MX,IOS,influencer,2,36.3,2
10455,01.01.2026,MX,pc,ua_facebook,51,-1241.7,25
10456,01.11.2025,BR,pc,ua_google,21,"366,8",9
10457,2026-01-05,PL,android,influencer,6,198.1,3
10458,09.02.2026,TR,PC,ua_tiktok,1,16.1,2
10459,2026-01-21,PL,android,ua_facebook,2,8.0,1
10460,2025-12-09,DE,pc,ua_tiktok,1,44.4,1
10461,09.09.2025,FR,ANDROID,ua_facebook,45,836.0,20
10462,10.10.2025,DE,iOS,ua_tiktok,4,70.3,3
10463,2026-01-24,FR,pc,organic,3,91.3,2
10464,23.05.2026,RU,ios,organic,60,1120.0,32
10465,2025-09-22,MX,pc,ua_facebook,16,376.7,14
10466,05.09.2025,DE,pc,ua_google,9,202.1,7
10467,2026-03-12,BR,android,cross_promo,2,38.7,2
10468,2026-04-13,ES,ios,ua_facebook,12,256.1,8
10469,2026-06-03,US,pc,ua_google,4,29.2,3
10470,2026-04-03,TR,android,ua_tiktok,3,130.1,2
10471,2025-10-12,FR,iOS,ua_facebook,1,49.0,1
10472,2026-03-08,PL,android,ua_facebook,35,NaN,21
10473,04.06.2026,,ios,organic,2,65.8,1
10474,2025-09-07,DE,ios,ua_google,1,5.4,1
10475,10.02.2026,br,IOS,organic,6,157.4,2
10476,2026-03-28,US,ios,ua_google,7,144.6,5
10477,2026-06-06,ES,PC,ua_facebook,9,185.0,7
10478,28.06.2026,ES,android,influencer,2,NaN,3
10479,2026-02-20,NaN,ANDROID,organic,19,355.2,9
10480,2025-11-13,,android,ua_google,222,4286.0,100
10481,2025-12-03,USA,ios,ua_facebook,1,25.0,2
10482,2026-06-05,BR,PC,cross_promo,23,369.6,11
10483,2025-12-08,,ios,ua_google,72,1364.4,41
10484,2026-06-13,US,android,organic,18,314.7,9
10485,2025-10-16,,ios,organic,5,99.5,1
10486,2025-11-29,,Android,influencer,2,16.9,1
10487,23.12.2025,TR,android,influencer,43,924.4,20
10488,2026-01-08,PL,Android,organic,24,369.9,20
10489,2025-09-14,Brazil,pc,organic,186,3957.2,94
10490,2026-03-21,TR,ANDROID,ua_tiktok,1,"60,3",2
10491,2025-12-01,Germany,Android,ua_facebook,1,7.7,3
10492,2025-09-16,FR,pc,ua_tiktok,3,72.6,4
10493,2025-12-23,IN,ios,ua_google,1,22.0,3
10494,2025-09-12,BR,android,ua_tiktok,1,44.8,1
10495,2025-09-02,US,android,ua_tiktok,1,13.3,1
10496,2026-06-15,FR,android,ua_facebook,13,196.7,9
10497,31.03.2026,IN,PC,ua_facebook,67,1246.5,39
10498,2025-12-13,TR,android,ua_google,2,25.4,4
10499,2025-09-01,MX,ios,ua_google,1,9.5,1
10500,16.02.2026,GER,pc,ua_facebook,1,132.6,2
10501,2026-05-14,BR,ios,organic,22,463.8,10
10502,2025-09-01,DE,android,influencer,29,406.2,19
10503,2025-10-18,BR,pc,ua_facebook,13,215.9,1
10504,2025-11-16,USA,Android,organic,4,93.6,4
10505,2026-02-16,-,ios,organic,28,497.7,14
10506,2026-01-18,ES,android,cross_promo,58,1191.6,19
10507,2026-03-28,ES,ios,organic,2,49.5,2
10508,2026-05-06,DE,ios,organic,11,222.5,5
10509,2025-11-21,ES,ios,ua_tiktok,2,78.8,2
10510,2026-03-28,BR,ios,ua_facebook,11,218.5,4
10511,2026-03-19,DE,android,ua_facebook,10,391.2,2
10512,06.09.2025,RU,android,ua_google,2,38.5,3
10513,07.01.2026,IN,ios,ua_facebook,1,56.5,1
10514,2025-10-06,ES,ios,ua_facebook,4,71.1,3
10515,2026-02-15,DE,android,organic,2,65.6,3
10516,25.11.2025,DE,ios,ua_tiktok,45,889.5,20
10517,2025-12-29,FR,ios,ua_facebook,25,417.0,15
10518,2025-10-30,BR,Windows,ua_tiktok,217,3982.6,100
10519,17.04.2026,,pc,ua_google,3,59.6,1
10520,2025-09-24,RU,pc,ua_google,84,1789.5,44
10521,06.09.2025,IN,android,ua_facebook,1,10.8,1
10522,2026-05-31,IN,Windows,ua_tiktok,24,329.7,11
10523,2026-03-06,FR,android,ua_facebook,33,769.2,21
10524,2025-11-28,MX,ios,organic,3,39.3,3
10525,05.11.2025,US,ios,ua_facebook,2,55.5,2
10526,2026-03-15,BR,pc,ua_google,62,1322.7,21
10527,2026-03-24,DE,ios,ua_google,2,75.4,1
10528,2025-09-02,FR,ios,ua_tiktok,3,45.0,5
10529,17.11.2025,ES,android,ua_facebook,1,7.9,1
10530,2025-11-02,MX,ios,ua_google,11,139.1,6
10531,15.04.2026,ES,ios,ua_tiktok,55,944.9,13
10532,2025-10-20,TR,android,organic,5,64.3,2
10533,23.01.2026,FR,android,organic,38,638.0,22
10534,05.09.2025,TR,ios,ua_facebook,67,1338.9,30
10535,2026-05-17,FR,android,ua_facebook,1,6.3,1
10536,17.12.2025,PL,pc,ua_facebook,16,324.6,11
10537,2025-09-14,DE,android,ua_google,1,9.6,1
10538,2026-04-09,BR,pc,ua_google,1,7.5,1
10539,11.04.2026,PL,pc,ua_tiktok,13,211.9,9
10540,2026-01-19,ES,android,organic,149,3072.4,68
10541,2026-01-29,US,pc,ua_google,6,67.9,2
10542,2026-01-07,RU,ios,organic,58,1110.5,31
10543,10.04.2026,TR,PC,ua_tiktok,7,223.6,6
10544,2026-01-13,DE,ios,cross_promo,2,50.1,3
10545,2026-03-01,US,iOS,ua_tiktok,1,8.1,3
10546,2025-12-18,ES,android,organic,66,1273.1,41
10547,2026-05-13,IN,android,ua_google,27,510.8,15
10548,2026-02-23,TR,android,ua_tiktok,1,23.2,2
10549,28.05.2026,Russia,pc,ua_google,1,6.5,1
10550,04.05.2026,PL,android,ua_google,58,1306.3,37
10551,2025-12-02,BR,pc,ua_google,1,10.9,1
10552,2025-10-06,DE,android,ua_facebook,198,4508.1,91
10553,2025-09-14,US,android,ua_facebook,2,99.1,2
10554,23.02.2026,DE,Android,ua_tiktok,133,3153.8,60
10555,2025-09-07,USA,ios,influencer,3,77.6,2
10556,2025-09-09,RU,pc,ua_facebook,2,76.7,1
10557,2026-03-05,DE,pc,organic,4,54.2,5
10558,2026-04-05,IN,Android,ua_tiktok,11,203.7,6
10559,2026-03-28,BR,iOS,ua_google,63,1379.8,39
10560,2025-12-13,US,android,ua_facebook,66,1632.5,28
10561,2026-05-07,DE,ANDROID,ua_facebook,1,24.9,1
10562,2025-10-27,PL,ios,ua_google,26,498.7,21
10563,2026-04-03,RU,ios,ua_facebook,49,952.0,26
10564,2025-09-04,н/д,android,ua_facebook,4,null,2
10565,2026-01-26,ES,android,influencer,31,575.1,12
10566,2025-12-31,PL,ios,ua_facebook,4,96.6,1
10567,2026-02-13,IN,ANDROID,ua_facebook,60,1416.9,30
10568,2026-01-05,DE,PC,influencer,1,-8.4,3
10569,2026-02-09,FR,ios,influencer,1,7.1,2
10570,2026-04-09,MX,ios,ua_google,19,474.9,13
10571,09.11.2025,br,android,ua_google,18,410.1,9
10572,2026-02-06,GER,ios,ua_facebook,7,119.1,6
10573,2025-11-15,FR,ios,ua_tiktok,111,2441.4,60
10574,2025-11-08,US,Windows,ua_google,7,122.6,5
10575,07.09.2025,US,ios,organic,26,null,7
10576,09.09.2025,RU,Windows,organic,11,214.5,8
10577,2025-11-23,MX,Android,organic,16,292.5,10
10578,08.12.2025,PL,Windows,ua_google,6,97.3,3
10579,2025-10-04,-,android,influencer,17,"291,2",9
10580,2026-04-30,PL,android,ua_google,16,,10
10581,22.04.2026,GER,ios,organic,5,81.2,2
10582,2025-10-14,IN,android,ua_tiktok,2,30.3,3
10583,2026-02-01,RU,pc,cross_promo,2,23.0,2
10584,2025-09-05,DE,android,ua_facebook,4,121.5,3
10585,11.10.2025,DE,Android,ua_tiktok,43,1035.8,26
10586,23.10.2025,BR,android,cross_promo,2,"40,8",3
10587,2025-11-24,MX,PC,influencer,120,2492.8,67
10588,2026-04-06,tr,android,ua_google,11,266.2,3
10589,23.02.2026,DE,PC,organic,1,113.5,3
10590,2025-10-07,RU,android,ua_google,7,213.7,2
10591,11.01.2026,TR,android,influencer,2,56.9,1
10592,2025-10-13,DE,android,organic,10,"234,1",5
10593,04.04.2026,IN,pc,ua_facebook,1,8.1,2
10594,2026-03-31,US,android,organic,11,170.9,6
10595,2025-10-17,Russia,Android,organic,4,76.1,1
10596,2026-04-14,US,ios,influencer,1,1.7,1
10597,2026-06-17,,Android,ua_facebook,11,255.5,5
10598,2026-01-10,PL,pc,ua_facebook,87,1765.0,44
10599,2025-10-02,-,android,ua_facebook,1,8.7,1
10600,2026-01-05,US,android,ua_tiktok,1,38.2,1
10601,10.10.2025,DE,pc,ua_tiktok,1,9.3,2
10602,2026-06-01,Turkey,ios,influencer,1,32.3,3
10603,16.06.2026,null,android,cross_promo,1,50.0,1
10604,2025-09-20,ES,pc,ua_tiktok,1,5.5,3
10605,2026-02-18,FR,IOS,ua_google,135,2410.5,67
10606,2026-05-02,RU,pc,organic,31,582.8,18
10607,2026-01-17,FR,iOS,organic,1,18.5,2
10608,2026-01-20,DE,ios,organic,3,26.9,2
10609,2026-01-11,MX,ios,cross_promo,6,152.0,3
10610,2025-10-31,RU,android,ua_google,32,507.3,22
10611,2025-10-17,NaN,pc,influencer,3,42.6,4
10612,2026-02-16,ES,pc,influencer,1,11.3,1
10613,12.09.2025,US,iOS,organic,17,294.2,9
10614,2025-10-12,US,ios,ua_facebook,11,178.9,4
10615,2025-11-28,ES,pc,organic,4,66.7,2
10616,2025-09-26,,ios,ua_google,11,194.3,4
10617,2026-02-12,ES,Android,organic,38,591.9,19
10618,2025-10-30,null,PC,ua_google,259,5081.2,117
10619,2026-04-18,,ios,ua_facebook,10,366.2,3
10620,2025-12-07,,android,ua_google,112,2093.6,56
10621,2026-04-17,RU,android,organic,7,154.3,7
10622,2025-10-19,MX,ios,organic,61,1479.7,27
10623,2025-12-16,BR,android,ua_facebook,3,32.9,2
10624,2025-09-02,TR,Android,ua_google,279,5988.0,158
10625,2026-06-25,RU,android,influencer,1,38.0,1
10626,02.10.2025,ES,android,ua_facebook,1,8.2,1
10627,2026-05-07,ES,android,ua_facebook,9,110.5,4
10628,2026-01-24,null,android,ua_tiktok,2,87.5,3
10629,2025-09-26,BR,ios,ua_google,1,7.3,1
10630,2026-03-30,PL,android,ua_tiktok,8,100.3,4
10631,2026-06-23,Turkey,android,ua_google,5,126.6,3
10632,2026-02-18,Germany,pc,organic,9,125.5,5
10633,25.04.2026,DE,IOS,ua_facebook,3,н/д,3
10634,2026-03-01,ES,android,ua_facebook,11,210.6,6
10635,2025-12-15,Turkey,ANDROID,organic,54,,25
10636,28.12.2025,TR,ios,ua_tiktok,13,NaN,13
10637,21.09.2025,BR,android,influencer,37,,16
10638,2026-01-31,DE,pc,ua_tiktok,1,26.1,1
10639,05.12.2025,MX,pc,ua_tiktok,87,1666.9,45
10640,2026-04-07,IN,android,ua_tiktok,8,158.6,6
10641,11.10.2025,FR,iOS,ua_facebook,2,52.0,1
10642,2025-11-29,US,android,ua_tiktok,4,120.2,2
10643,23.04.2026,PL,PC,organic,9,204.6,5
10644,2025-11-19,ES,ios,influencer,13,185.4,4
10645,2025-12-28,DE,ios,influencer,1,4.6,1
10646,2025-12-23,RU,android,ua_google,89,1627.7,39
10647,2025-11-10,US,pc,ua_tiktok,2,31.6,2
10648,06.09.2025,DE,pc,ua_facebook,11,156.0,5
10649,2025-11-17,PL,PC,ua_facebook,1,16.1,1
10650,2026-03-24,RU,android,ua_tiktok,13,-168.2,8
10651,2026-04-20,PL,ios,ua_tiktok,18,291.8,8
10652,05.02.2026,-,android,ua_facebook,3,41.8,4
10653,22.06.2026,PL,ios,ua_facebook,2,133.0,1
10654,18.10.2025,DE,ios,ua_google,4,89.9,3
10655,2026-03-09,DE,ios,ua_google,35,594.5,18
10656,15.02.2026,Turkey,android,ua_google,18,458.7,9
10657,2025-12-27,MX,android,influencer,7,182.8,6
10658,06.02.2026,USA,pc,organic,33,760.2,23
10659,2025-11-16,ES,pc,ua_google,82,null,35
10660,26.09.2025,BR,android,influencer,12,260.4,9
10661,2025-12-21,ES,Android,ua_facebook,18,467.5,9
10662,2026-01-17,TR,ios,ua_facebook,2,34.6,2
10663,24.12.2025,IN,pc,influencer,30,484.0,11
10664,2026-03-31,DE,pc,organic,89,1605.9,51
10665,2026-01-07,ES,iOS,ua_facebook,54,1111.6,27
10666,02.10.2025,DE,android,cross_promo,137,NaN,66
10667,2026-04-21,IN,pc,ua_facebook,16,255.7,8
10668,31.05.2026,PL,android,ua_facebook,2,20.9,2
10669,2026-06-04,US,ios,organic,3,75.9,5
10670,08.03.2026,-,android,ua_google,6,"134,1",7
10671,2026-06-20,PL,android,ua_facebook,8,"128,8",6
10672,20.01.2026,PL,android,influencer,4,NaN,6
10673,15.09.2025,US,android,ua_tiktok,1,8.5,1
10674,2025-11-20,US,ios,ua_facebook,49,849.7,30
10675,2026-01-20,TR,android,ua_facebook,5,56.8,4
10676,2026-06-16,BR,ios,ua_facebook,2,28.5,2
10677,19.12.2025,MX,ios,ua_facebook,4,66.7,2
10678,2025-10-04,DE,android,ua_facebook,2,19.1,1
10679,2025-09-13,DE,android,ua_facebook,9,174.7,5
10680,2026-03-13,ES,Windows,ua_facebook,1,11.1,1
10681,2025-11-30,DE,pc,cross_promo,63,1220.1,24
10682,2026-05-31,DE,pc,ua_google,17,337.6,10
10683,2026-01-24,PL,android,organic,56,1035.1,24
10684,06.05.2026,MX,pc,ua_google,6,51.6,1
10685,2026-03-08,US,Windows,ua_tiktok,3,49.2,4
10686,2025-11-16,н/д,pc,influencer,11,232.8,6
10687,17.10.2025,MX,Android,ua_facebook,3,66.0,4
10688,2025-12-15,PL,ios,ua_google,1,36.3,2
10689,2026-05-05,RU,ios,ua_google,17,302.2,6
10690,2026-02-09,BR,ios,ua_facebook,35,679.6,16
10691,2025-10-16,BR,android,ua_facebook,1,15.2,1
10692,2026-04-30,IN,android,organic,55,1067.6,28
10693,2026-03-19,IN,android,organic,1,31.5,2
10694,2026-02-24,ES,ANDROID,ua_facebook,103,2166.3,59
10695,16.11.2025,US,pc,organic,53,1108.7,30
10696,05.01.2026,IN,ios,ua_facebook,16,469.1,9
10697,2026-04-16,BR,android,influencer,1,31.9,1
10698,2025-10-24,RU,ios,ua_tiktok,3,н/д,1
10699,2026-06-06,US,android,organic,17,540.8,6
10700,03.11.2025,MX,iOS,organic,7,80.5,6
10701,2025-12-08,US,IOS,ua_tiktok,2,37.7,1
10702,26.03.2026,TR,android,organic,17,376.1,6
10703,2026-04-08,Russia,android,ua_facebook,10,180.4,10
10704,14.05.2026,ES,pc,ua_google,20,483.6,8
10705,2025-09-06,TR,pc,ua_google,5,54.0,7
10706,20.09.2025,null,Android,ua_tiktok,13,225.4,8
10707,2026-03-10,,pc,ua_google,1,44.7,2
10708,2026-02-23,ru,pc,organic,2,22.9,3
10709,2026-05-24,MX,iOS,ua_google,1,"16,8",2
10710,2026-03-18,TR,android,ua_tiktok,2,22.3,3
10711,29.06.2026,RU,ios,cross_promo,4,124.6,2
10712,19.09.2025,US,android,influencer,15,332.5,10
10713,2025-12-29,US,ios,ua_tiktok,86,1438.3,47
10714,11.02.2026,IN,ios,ua_tiktok,11,-,9
10715,2026-03-10,RU,pc,ua_tiktok,9,136.6,3
10716,22.12.2025,DE,Windows,organic,32,698.5,15
10717,2026-05-27,PL,ANDROID,ua_facebook,3,47.8,5
10718,2026-04-10,us,ios,influencer,27,639.7,19
10719,2026-04-26,br,ios,ua_google,1,8.6,2
10720,2025-09-21,IN,android,ua_tiktok,2,16.3,1
10721,2025-10-01,FR,android,ua_tiktok,2,23.9,2
10722,2026-03-29,USA,android,ua_facebook,6,85.0,2
10723,2025-12-05,FR,pc,influencer,2,"30,7",3
10724,2026-03-29,PL,android,ua_google,1,44.6,1
10725,18.09.2025,IN,Windows,ua_google,5,104.0,2
10726,2025-10-15,US,android,ua_google,201,3718.8,90
10727,25.04.2026,us,android,cross_promo,3,"64,8",5
10728,28.09.2025,DE,ios,ua_facebook,13,NaN,8
10729,17.06.2026,US,ios,influencer,1,19.8,2
10730,2026-03-18,IN,android,organic,5,70.5,3
10731,2025-12-09,TR,android,organic,10,208.8,5
10732,2026-05-19,DE,pc,organic,1,46.8,1
10733,2026-04-29,BR,android,ua_tiktok,73,1514.2,30
10734,15.09.2025,US,pc,ua_facebook,31,581.1,20
10735,2025-12-17,Germany,ios,organic,8,173.0,3
10736,12.10.2025,DE,ios,ua_facebook,2,35.4,1
10737,03.02.2026,DE,pc,organic,5,148.6,5
10738,2025-09-16,BR,ios,ua_facebook,2,95.4,2
10739,2025-11-09,IN,android,organic,1,7.4,2
10740,2025-11-17,RU,ios,organic,3,89.1,3
10741,08.01.2026,TR,android,ua_google,14,"341,9",6
10742,2025-11-27,DE,pc,ua_google,2,40.3,1
10743,03.01.2026,RU,ios,influencer,4,NaN,3
10744,2025-09-23,TR,android,ua_facebook,6,115.3,7
10745,2026-01-30,TR,ios,ua_google,135,2940.8,60
10746,2026-01-06,Turkey,ios,organic,60,1353.9,32
10747,2026-02-13,USA,ios,ua_tiktok,7,"151,6",4
10748,2025-10-20,DE,ios,ua_facebook,1,26.0,1
10749,2025-10-16,,ANDROID,organic,133,2884.6,67
10750,03.01.2026,FR,ios,ua_tiktok,2,36.6,1
10751,2025-11-05,US,pc,ua_facebook,1,12.2,2
10752,09.06.2026,FR,pc,organic,18,303.8,11
10753,2025-09-22,ru,pc,ua_facebook,1,4.0,2
10754,11.11.2025,MX,android,ua_facebook,1,16.2,2
10755,02.12.2025,DE,ANDROID,cross_promo,35,814.2,18
10756,05.03.2026,FR,android,influencer,3,56.5,2
10757,22.11.2025,ES,android,influencer,4,88.5,3
10758,2025-10-22,DE,ios,ua_tiktok,2,29.5,2
10759,2025-12-13,PL,Android,ua_google,19,408.2,13
10760,2025-10-25,BR,android,ua_tiktok,1,32.5,1
10761,25.09.2025,RU,iOS,ua_facebook,13,237.1,6
10762,17.05.2026,PL,pc,organic,1,10.7,1
10763,13.11.2025,null,ios,ua_facebook,8,149.7,4
10764,24.06.2026,IN,ios,ua_google,5,102.1,2
10765,11.03.2026,FR,android,ua_tiktok,6,null,4
10766,2026-05-01,IN,android,cross_promo,49,1015.3,30
10767,2026-01-16,DE,android,ua_google,11,235.4,12
10768,2025-11-16,us,ios,cross_promo,17,391.4,9
10769,2025-09-01,Turkey,android,organic,2,33.7,1
10770,2025-11-20,ru,ios,ua_google,1,,1
10771,2025-09-20,ES,android,ua_google,36,642.1,14
10772,2026-02-28,BR,iOS,ua_tiktok,13,267.7,4
10773,2026-05-14,PL,android,ua_facebook,8,203.0,3
10774,2025-11-07,US,android,influencer,5,47.8,1
10775,30.12.2025,IN,android,ua_google,19,313.8,15
10776,2025-12-07,DE,android,ua_google,1,35.1,2
10777,2026-04-17,DE,ANDROID,ua_facebook,1,23.3,1
10778,2025-12-19,BR,android,ua_facebook,80,1520.5,42
10779,2025-10-14,RU,android,ua_google,7,137.9,8
10780,2026-01-10,,android,influencer,2,44.8,3
10781,2026-04-28,US,ios,organic,1,"6,9",3
10782,2026-04-14,ES,android,organic,10,217.6,7
10783,2026-01-29,US,pc,organic,11,189.2,9
10784,2026-05-03,BR,Windows,organic,36,668.5,19
10785,10.10.2025,US,ios,ua_google,3,64.8,4
10786,2025-11-14,DE,ios,ua_facebook,1,22.5,3
10787,2026-02-22,US,android,ua_google,142,2996.5,89
10788,2026-06-05,US,IOS,ua_tiktok,1,11.2,2
10789,2026-03-10,RU,pc,cross_promo,157,3139.8,73
10790,2025-09-19,ES,pc,ua_google,19,432.3,11
10791,2025-10-03,Germany,android,ua_facebook,2,27.2,2
10792,2026-04-04,,ios,cross_promo,5,72.7,3
10793,2026-02-19,ES,android,ua_facebook,4,82.7,3
10794,2026-03-22,PL,PC,organic,37,1025.2,21
10795,2026-06-03,н/д,ios,cross_promo,6,125.1,5
10796,2026-01-17,DE,android,ua_google,3,42.5,2
10797,2025-10-08,US,pc,organic,2,10.9,2
10798,2025-10-17,ES,pc,ua_google,6,149.8,1
10799,2026-03-23,PL,android,ua_facebook,10,190.1,8
10800,2025-12-06,FR,android,influencer,22,740.0,8
10801,03.09.2025,RU,ios,organic,3,31.2,4
10802,2026-05-13,RU,ios,organic,59,1284.6,35
10803,2026-02-01,PL,pc,ua_facebook,1,"4,7",1
10804,2025-09-14,FR,android,organic,13,303.4,8
10805,2025-12-13,ES,android,ua_google,108,"2232,6",56
10806,04.09.2025,DE,ios,organic,1,"4,2",1
10807,2026-02-20,ES,pc,influencer,32,489.0,10
10808,10.02.2026,IN,IOS,influencer,3,н/д,3
10809,2025-10-31,BR,Android,organic,41,914.7,21
10810,2025-12-07,ES,iOS,ua_facebook,50,1071.6,26
10811,2025-09-12,US,pc,ua_google,106,2181.2,48
10812,2026-02-23,ES,ios,influencer,1,10.6,2
10813,04.11.2025,FR,android,ua_facebook,6,93.7,3
10814,2026-02-21,BR,pc,ua_tiktok,71,1361.7,28
10815,2026-06-11,BR,pc,influencer,11,307.4,8
10816,2026-03-04,PL,pc,organic,61,1232.4,19
10817,2026-05-12,ES,pc,ua_google,13,216.2,6
10818,2026-04-19,TR,ANDROID,ua_facebook,1,21.8,1
10819,2026-05-13,IN,ios,ua_google,3,NaN,2
10820,2025-09-10,ES,android,organic,35,528.6,12
10821,2026-03-12,,android,ua_facebook,114,2286.6,65
10822,2025-12-08,US,android,ua_facebook,11,228.9,5
10823,2026-03-11,us,android,ua_facebook,10,298.5,4
10824,2025-09-14,IN,Android,organic,4,84.9,3
10825,16.03.2026,BR,ios,ua_facebook,11,146.6,4
10826,2026-04-02,null,Android,influencer,18,231.3,10
10827,2026-02-23,IN,iOS,organic,1,9.3,1
10828,2026-04-13,US,PC,ua_tiktok,70,1144.4,35
10829,2025-11-21,TR,ios,influencer,1,12.5,2
10830,2025-09-23,MX,iOS,ua_tiktok,92,2029.1,38
10831,2025-10-31,US,iOS,ua_google,1,4.0,1
10832,19.10.2025,US,android,ua_facebook,2,42.2,3
10833,30.09.2025,null,ios,ua_facebook,25,426.0,6
10834,15.02.2026,IN,android,ua_google,99,1676.1,48
10835,2026-02-07,RU,ios,ua_facebook,4,240.6,3
10836,2025-11-30,RU,pc,ua_facebook,3,"85,0",7
10837,2025-09-15,PL,pc,ua_facebook,1,23.8,1
10838,29.05.2026,TR,pc,influencer,19,446.4,16
10839,2026-05-15,FR,android,ua_facebook,24,"585,2",23
10840,2026-02-13,TR,ios,influencer,2,57.9,4
10841,2026-01-25,н/д,ANDROID,ua_facebook,3,25.2,1
10842,09.04.2026,DE,pc,ua_facebook,1,34.5,2
10843,27.09.2025,RU,android,ua_tiktok,62,1321.4,34
10844,2025-09-18,FR,android,ua_facebook,3,30.7,1
10845,11.09.2025,DE,ios,ua_facebook,200,4348.1,94
10846,2026-03-04,US,android,cross_promo,2,66.5,4
10847,2026-03-24,NaN,pc,ua_facebook,107,2364.7,51
10848,19.11.2025,IN,pc,influencer,3,74.9,1
10849,2026-06-25,DE,ios,ua_tiktok,0,0,1
10850,2026-06-06,RU,ios,organic,2,15.7,3
10851,2025-12-12,DE,android,influencer,1,54.3,1
10852,2025-11-15,ES,ios,organic,3,107.0,1
10853,18.02.2026,DE,ios,ua_google,2,15.9,3
10854,2025-10-02,BR,ios,ua_google,23,367.6,17
10855,2025-09-16,DE,PC,ua_facebook,1,58.6,1
10856,2026-02-24,Brazil,ios,ua_tiktok,3,22.5,1
10857,2025-12-22,USA,pc,ua_google,21,290.0,12
10858,2026-06-07,US,android,organic,5,70.9,3
10859,2025-09-27,FR,IOS,ua_facebook,2,51.8,3
10860,2026-05-27,ES,android,ua_tiktok,14,260.6,4
10861,2026-06-27,DE,pc,ua_facebook,0,0,1
10862,05.09.2025,TR,ios,ua_facebook,1,46.5,1
10863,2026-03-16,TR,ANDROID,organic,103,2050.6,42
10864,2026-04-15,DE,ios,organic,59,1112.0,30
10865,2026-04-12,PL,ios,ua_google,2,9.5,2
10866,2026-01-22,IN,ios,cross_promo,47,802.9,23
10867,23.06.2026,NaN,android,ua_google,3,57.2,3
10868,2025-11-30,US,iOS,organic,235,4648.6,121
10869,2025-10-05,Russia,ios,ua_tiktok,13,,4
10870,2026-01-04,TR,android,cross_promo,1,85.6,1
10871,15.10.2025,DE,IOS,cross_promo,2,"35,3",1
10872,2026-01-08,TR,ios,ua_tiktok,7,248.0,10
10873,2025-11-11,IN,ios,organic,100,1842.8,49
10874,2026-02-23,PL,ios,ua_tiktok,81,1832.9,44
10875,2026-02-14,IN,iOS,ua_facebook,2,18.0,1
10876,2025-09-18,US,ios,ua_facebook,2,53.4,3
10877,2025-11-09,FR,ios,ua_google,84,1417.8,40
10878,2025-09-15,BR,Android,ua_google,59,1215.4,26
10879,2026-02-06,DE,android,ua_tiktok,16,187.4,7
10880,2026-03-26,TR,pc,ua_tiktok,7,н/д,4
10881,03.01.2026,TR,android,organic,3,101.3,3
10882,2025-09-10,BR,ios,ua_google,15,182.4,11
10883,2025-09-14,RU,ios,ua_facebook,2,69.9,4
10884,2026-04-07,MX,Android,influencer,1,6.8,1
10885,2026-05-03,н/д,ios,ua_google,45,895.8,20
10886,27.10.2025,PL,pc,influencer,2,42.3,2
