talk_id,rating,votes
2063,Funny,122
2063,Informative,61
2063,Ingenious,64
2063,Inspiring,112
2063,Jaw-dropping,61
2063,Longwinded,78
2063,OK,52
2063,Obnoxious,23
2063,Persuasive,107
2063,Unconvincing,92
2064,Beautiful,159
2064,Confusing,73
2064,Courageous,134
2064,Fascinating,134
2064,Funny,93
2064,Informative,106
2064,Ingenious,168
2064,Inspiring,118
2064,Jaw-dropping,27
2064,Longwinded,26
2064,Obnoxious,151
2064,Persuasive,61
2064,Unconvincing,95
2065,Beautiful,48
2065,Confusing,30
2065,Courageous,16
2065,Fascinating,45
2065,Funny,48
2065,Informative,60
2065,Ingenious,54
2065,Inspiring,41
2065,Jaw-dropping,41
2065,Longwinded,29
2065,OK,61
2065,Obnoxious,41
2065,Persuasive,42
2065,Unconvincing,5
2066,Beautiful,304
2066,Confusing,46
2066,Courageous,142
2066,Fascinating,290
2066,Funny,40
2066,Informative,300
2066,Ingenious,295
2066,Inspiring,121
2066,Jaw-dropping,212
2066,Longwinded,7
2066,OK,36
2066,Obnoxious,3
2066,Persuasive,74
2066,Unconvincing,193
2067,Beautiful,59
2067,Confusing,34
2067,Courageous,55
2067,Fascinating,48
2067,Funny,55
2067,Informative,51
2067,Ingenious,42
2067,Inspiring,36
2067,Jaw-dropping,23
2067,Longwinded,20
2067,OK,6
2067,Obnoxious,54
2067,Persuasive,41
2067,Unconvincing,36
2068,Beautiful,8
2068,Courageous,9
2068,Fascinating,7
2068,Funny,4
2068,Informative,9
2068,Ingenious,3
2068,Inspiring,6
2068,Jaw-dropping,9
2068,Longwinded,10
2068,Obnoxious,1
2068,Persuasive,9
2069,Beautiful,83
2069,Confusing,110
2069,Courageous,184
2069,Fascinating,62
2069,Funny,119
2069,Informative,92
2069,Ingenious,116
2069,Inspiring,108
2069,Jaw-dropping,139
2069,Longwinded,17
2069,OK,137
2069,Obnoxious,3
2069,Persuasive,154
2069,Unconvincing,4
2070,Beautiful,66
2070,Confusing,14
2070,Courageous,57
2070,Fascinating,53
2070,Funny,67
2070,Informative,68
2070,Ingenious,46
2070,Inspiring,34
2070,Jaw-dropping,44
2070,OK,58
2070,Obnoxious,63
2070,Persuasive,59
2070,Unconvincing,23
2071,Beautiful,132
2071,Confusing,21
2071,Courageous,156
2071,Fascinating,74
2071,Funny,98
2071,Informative,128
2071,Ingenious,46
2071,Inspiring,152
2071,Jaw-dropping,142
2071,Longwinded,116
2071,OK,49
2071,Persuasive,80
2071,Unconvincing,4
2072,Beautiful,41
2072,Confusing,23
2072,Courageous,27
2072,Fascinating,40
2072,Funny,32
2072,Informative,41
2072,Ingenious,37
2072,Inspiring,24
2072,Jaw-dropping,45
2072,Longwinded,27
2072,OK,24
2072,Obnoxious,37
2072,Persuasive,36
2072,Unconvincing,29
2073,Beautiful,24
2073,Courageous,43
2073,Fascinating,46
2073,Funny,44
2073,Informative,23
2073,Ingenious,17
2073,Inspiring,22
2073,Jaw-dropping,29
2073,Longwinded,46
2073,OK,2
2073,Obnoxious,10
2073,Persuasive,15
2073,Unconvincing,2
2074,Beautiful,221
2074,Courageous,403
2074,Fascinating,150
2074,Funny,426
2074,Informative,347
2074,Ingenious,377
2074,Inspiring,533
2074,Jaw-dropping,302
2074,Longwinded,175
2074,OK,140
2074,Obnoxious,220
2074,Persuasive,189
2074,Unconvincing,101
2075,Beautiful,263
2075,Confusing,149
2075,Courageous,210
2075,Fascinating,286
2075,Funny,72
2075,Informative,166
2075,Ingenious,146
2075,Inspiring,164
2075,Jaw-dropping,176
2075,Longwinded,127
2075,OK,7
2075,Obnoxious,224
2075,Persuasive,193
2075,Unconvincing,34
2076,Beautiful,78
2076,Confusing,52
2076,Courageous,31
2076,Fascinating,27
2076,Funny,18
2076,Informative,58
2076,Ingenious,89
2076,Inspiring,77
2076,Jaw-dropping,44
2076,Longwinded,86
2076,OK,64
2076,Obnoxious,81
2076,Persuasive,25
2076,Unconvincing,60
2077,Beautiful,46
2077,Confusing,7
2077,Courageous,192
2077,Fascinating,252
2077,Funny,257
2077,Informative,190
2077,Ingenious,309
2077,Inspiring,392
2077,Jaw-dropping,299
2077,Longwinded,77
2077,OK,4
2077,Obnoxious,330
2077,Persuasive,287
2077,Unconvincing,35
2078,Beautiful,225
2078,Confusing,101
2078,Courageous,298
2078,Fascinating,392
2078,Funny,227
2078,Informative,199
2078,Ingenious,234
2078,Inspiring,137
2078,Jaw-dropping,268
2078,OK,1
2078,Obnoxious,11
2078,Persuasive,40
2078,Unconvincing,329
2079,Beautiful,22
2079,Confusing,20
2079,Courageous,27
2079,Fascinating,13
2079,Funny,15
2079,Informative,26
2079,Ingenious,25
2079,Inspiring,18
2079,Jaw-dropping,17
2079,Longwinded,18
2079,Obnoxious,10
2079,Persuasive,22
2079,Unconvincing,4
2080,Beautiful,44
2080,Courageous,86
2080,Fascinating,93
2080,Funny,87
2080,Informative,33
2080,Ingenious,78
2080,Inspiring,60
2080,Jaw-dropping,64
2080,Longwinded,34
2080,OK,27
2080,Obnoxious,11
2080,Persuasive,76
2080,Unconvincing,2
2081,Beautiful,6
2081,Courageous,8
2081,Fascinating,8
2081,Funny,7
2081,Informative,9
2081,Ingenious,16
2081,Inspiring,16
2081,Jaw-dropping,18
2081,Longwinded,16
2081,OK,9
2081,Obnoxious,2
2081,Persuasive,16
2081,Unconvincing,16
2082,Beautiful,13
2082,Confusing,14
2082,Courageous,15
2082,Fascinating,10
2082,Funny,12
2082,Informative,2
2082,Ingenious,6
2082,Inspiring,10
2082,Jaw-dropping,11
2082,Longwinded,2
2082,OK,5
2082,Obnoxious,1
2082,Persuasive,3
2082,Unconvincing,7
2083,Beautiful,6
2083,Courageous,38
2083,Fascinating,62
2083,Funny,28
2083,Informative,59
2083,Ingenious,15
2083,Inspiring,45
2083,Jaw-dropping,25
2083,Longwinded,14
2083,Persuasive,53
2083,Unconvincing,11
2084,Beautiful,105
2084,Confusing,145
2084,Courageous,157
2084,Fascinating,32
2084,Funny,148
2084,Informative,109
2084,Ingenious,99
2084,Inspiring,143
2084,Jaw-dropping,56
2084,OK,56
2084,Obnoxious,38
2084,Persuasive,57
2084,Unconvincing,73
2085,Beautiful,42
2085,Confusing,21
2085,Courageous,55
2085,Fascinating,52
2085,Funny,25
2085,Informative,11
2085,Ingenious,56
2085,Inspiring,32
2085,Jaw-dropping,38
2085,Longwinded,34
2085,OK,34
2085,Obnoxious,4
2085,Persuasive,53
2085,Unconvincing,57
2086,Beautiful,541
2086,Confusing,5
2086,Courageous,718
2086,Fascinating,234
2086,Funny,467
2086,Informative,823
2086,Ingenious,723
2086,Inspiring,394
2086,Jaw-dropping,561
2086,Longwinded,698
2086,OK,434
2086,Obnoxious,599
2086,Persuasive,820
2086,Unconvincing,324
2087,Beautiful,52
2087,Confusing,48
2087,Courageous,35
2087,Fascinating,60
2087,Funny,74
2087,Informative,48
2087,Ingenious,53
2087,Inspiring,64
2087,Jaw-dropping,72
2087,Longwinded,28
2087,OK,20
2087,Obnoxious,3
2087,Persuasive,68
2087,Unconvincing,42
2088,Beautiful,143
2088,Confusing,6
2088,Courageous,7
2088,Fascinating,146
2088,Funny,81
2088,Informative,161
2088,Ingenious,168
2088,Inspiring,135
2088,Jaw-dropping,161
2088,Longwinded,54
2088,OK,151
2088,Obnoxious,175
2088,Persuasive,149
2089,Beautiful,264
2089,Courageous,308
2089,Fascinating,188
2089,Funny,144
2089,Informative,323
2089,Ingenious,149
2089,Inspiring,370
2089,Jaw-dropping,318
2089,Longwinded,181
2089,OK,1
2089,Obnoxious,1
2089,Persuasive,220
2089,Unconvincing,15
2090,Beautiful,218
2090,Confusing,64
2090,Courageous,145
2090,Fascinating,86
2090,Funny,194
2090,Informative,151
2090,Ingenious,289
2090,Inspiring,210
2090,Jaw-dropping,128
2090,Longwinded,51
2090,OK,91
2090,Persuasive,219
2090,Unconvincing,53
2091,Beautiful,98
2091,Confusing,117
2091,Courageous,113
2091,Fascinating,14
2091,Funny,68
2091,Informative,71
2091,Ingenious,109
2091,Inspiring,56
2091,Jaw-dropping,51
2091,Longwinded,1
2091,OK,8
2091,Obnoxious,4
2091,Persuasive,54
2092,Beautiful,229
2092,Confusing,26
2092,Courageous,136
2092,Fascinating,227
2092,Funny,137
2092,Informative,112
2092,Ingenious,195
2092,Inspiring,103
2092,Jaw-dropping,90
2092,Longwinded,155
2092,OK,54
2092,Obnoxious,43
2092,Persuasive,149
2092,Unconvincing,168
2093,Beautiful,43
2093,Confusing,31
2093,Courageous,82
2093,Fascinating,25
2093,Funny,26
2093,Informative,45
2093,Ingenious,70
2093,Inspiring,18
2093,Jaw-dropping,7
2093,Longwinded,75
2093,OK,75
2093,Obnoxious,31
2093,Persuasive,46
2093,Unconvincing,4
2094,Beautiful,248
2094,Confusing,4
2094,Courageous,358
2094,Fascinating,434
2094,Funny,463
2094,Informative,477
2094,Ingenious,97
2094,Inspiring,379
2094,Jaw-dropping,374
2094,Longwinded,204
2094,OK,53
2094,Obnoxious,15
2094,Persuasive,332
2094,Unconvincing,430
2095,Beautiful,29
2095,Courageous,38
2095,Fascinating,47
2095,Funny,34
2095,Informative,49
2095,Ingenious,61
2095,Inspiring,38
2095,Jaw-dropping,71
2095,Longwinded,15
2095,OK,40
2095,Persuasive,52
2095,Unconvincing,25
2096,Beautiful,123
2096,Confusing,121
2096,Courageous,128
2096,Fascinating,33
2096,Funny,99
2096,Informative,105
2096,Ingenious,114
2096,Inspiring,73
2096,Jaw-dropping,7
2096,Longwinded,57
2096,OK,25
2096,Persuasive,111
2096,Unconvincing,5
2097,Beautiful,50
2097,Confusing,19
2097,Courageous,16
2097,Fascinating,26
2097,Funny,71
2097,Informative,6
2097,Ingenious,53
2097,Inspiring,26
2097,Jaw-dropping,58
2097,Longwinded,37
2097,OK,18
2097,Obnoxious,59
2097,Persuasive,74
2098,Beautiful,70
2098,Confusing,10
2098,Courageous,45
2098,Fascinating,42
2098,Funny,33
2098,Informative,53
2098,Ingenious,23
2098,Inspiring,48
2098,Jaw-dropping,65
2098,Longwinded,42
2098,OK,2
2098,Obnoxious,65
2098,Persuasive,48
2098,Unconvincing,50
2099,Beautiful,32
2099,Confusing,1
2099,Courageous,21
2099,Fascinating,38
2099,Funny,10
2099,Informative,28
2099,Ingenious,29
2099,Inspiring,38
2099,Jaw-dropping,22
2099,Longwinded,29
2099,OK,39
2099,Persuasive,32
2100,Beautiful,121
2100,Courageous,110
2100,Fascinating,162
2100,Funny,139
2100,Informative,163
2100,Ingenious,135
2100,Inspiring,62
2100,Jaw-dropping,87
2100,Longwinded,153
2100,OK,81
2100,Obnoxious,146
2100,Persuasive,120
2100,Unconvincing,179
2101,Beautiful,114
2101,Confusing,196
2101,Courageous,145
2101,Fascinating,115
2101,Funny,255
2101,Informative,163
2101,Ingenious,169
2101,Inspiring,215
2101,Jaw-dropping,274
2101,Longwinded,58
2101,OK,6
2101,Obnoxious,75
2101,Persuasive,235
2101,Unconvincing,264
2102,Beautiful,215
2102,Confusing,10
2102,Courageous,114
2102,Fascinating,105
2102,Funny,202
2102,Informative,162
2102,Ingenious,45
2102,Inspiring,214
2102,Jaw-dropping,215
2102,Longwinded,165
2102,OK,2
2102,Obnoxious,136
2102,Persuasive,198
2102,Unconvincing,1
2103,Beautiful,33
2103,Confusing,28
2103,Courageous,24
2103,Fascinating,14
2103,Funny,13
2103,Informative,36
2103,Ingenious,33
2103,Inspiring,31
2103,Jaw-dropping,33
2103,Longwinded,24
2103,Persuasive,21
2103,Unconvincing,3
2104,Beautiful,65
2104,Confusing,6
2104,Courageous,49
2104,Fascinating,97
2104,Funny,108
2104,Informative,81
2104,Ingenious,100
2104,Inspiring,95
2104,Jaw-dropping,64
2104,Longwinded,26
2104,OK,29
2104,Obnoxious,75
2104,Persuasive,13
2104,Unconvincing,25
2105,Beautiful,24
2105,Confusing,40
2105,Courageous,80
2105,Fascinating,39
2105,Funny,58
2105,Informative,109
2105,Ingenious,92
2105,Inspiring,70
2105,Jaw-dropping,47
2105,OK,3
2105,Obnoxious,10
2105,Persuasive,84
2105,Unconvincing,4
2106,Beautiful,22
2106,Confusing,1
2106,Courageous,13
2106,Fascinating,18
2106,Funny,7
2106,Informative,14
2106,Ingenious,18
2106,Inspiring,8
2106,Jaw-dropping,9
2106,Obnoxious,2
2106,Persuasive,9
2106,Unconvincing,20
2107,Beautiful,87
2107,Confusing,15
2107,Courageous,23
2107,Fascinating,24
2107,Funny,100
2107,Informative,35
2107,Ingenious,102
2107,Inspiring,77
2107,Jaw-dropping,89
2107,Longwinded,21
2107,OK,35
2107,Obnoxious,91
2107,Persuasive,89
2107,Unconvincing,27
2108,Beautiful,22
2108,Confusing,14
2108,Courageous,9
2108,Fascinating,15
2108,Funny,17
2108,Informative,22
2108,Ingenious,16
2108,Inspiring,20
2108,Jaw-dropping,13
2108,Longwinded,12
2108,OK,2
2108,Obnoxious,17
2108,Persuasive,13
2108,Unconvincing,5
2109,Beautiful,94
2109,Confusing,57
2109,Courageous,32
2109,Fascinating,10
2109,Funny,76
2109,Informative,97
2109,Ingenious,54
2109,Inspiring,75
2109,Jaw-dropping,101
2109,Longwinded,33
2109,Obnoxious,2
2109,Persuasive,77
2109,Unconvincing,2
2110,Beautiful,35
2110,Confusing,2
2110,Courageous,27
2110,Fascinating,46
2110,Funny,23
2110,Informative,53
2110,Ingenious,44
2110,Inspiring,53
2110,Jaw-dropping,63
2110,OK,1
2110,Obnoxious,3
2110,Persuasive,41
2110,Unconvincing,1
2111,Beautiful,66
2111,Confusing,41
2111,Courageous,320
2111,Fascinating,98
2111,Funny,140
2111,Informative,122
2111,Ingenious,58
2111,Inspiring,296
2111,Jaw-dropping,271
2111,Longwinded,3
2111,OK,5
2111,Obnoxious,317
2111,Persuasive,259
2112,Beautiful,44
2112,Courageous,84
2112,Fascinating,75
2112,Funny,68
2112,Informative,84
2112,Ingenious,40
2112,Inspiring,74
2112,Jaw-dropping,71
2112,OK,1
2112,Obnoxious,32
2112,Persuasive,83
2112,Unconvincing,86
2113,Beautiful,23
2113,Courageous,16
2113,Fascinating,23
2113,Funny,27
2113,Informative,4
2113,Ingenious,24
2113,Inspiring,25
2113,Jaw-dropping,20
2113,OK,8
2113,Obnoxious,9
2113,Persuasive,13
2113,Unconvincing,9
2114,Beautiful,84
2114,Confusing,8
2114,Courageous,123
2114,Fascinating,97
2114,Funny,85
2114,Informative,57
2114,Ingenious,127
2114,Inspiring,123
2114,Jaw-dropping,45
2114,Longwinded,58
2114,OK,113
2114,Obnoxious,72
2114,Persuasive,105
2114,Unconvincing,99
2115,Beautiful,643
2115,Confusing,232
2115,Courageous,459
2115,Fascinating,667
2115,Funny,384
2115,Informative,256
2115,Ingenious,618
2115,Inspiring,573
2115,Jaw-dropping,596
2115,Longwinded,195
2115,OK,694
2115,Obnoxious,50
2115,Persuasive,296
2115,Unconvincing,172
2116,Beautiful,149
2116,Confusing,85
2116,Courageous,200
2116,Fascinating,287
2116,Funny,183
2116,Informative,270
2116,Ingenious,245
2116,Inspiring,270
2116,Jaw-dropping,162
2116,Longwinded,140
2116,OK,310
2116,Obnoxious,220
2116,Persuasive,166
2116,Unconvincing,15
2117,Beautiful,98
2117,Confusing,9
2117,Courageous,52
2117,Fascinating,68
2117,Funny,86
2117,Informative,23
2117,Ingenious,82
2117,Inspiring,25
2117,Jaw-dropping,59
2117,Longwinded,36
2117,OK,9
2117,Obnoxious,16
2117,Persuasive,98
2117,Unconvincing,8
2118,Beautiful,74
2118,Confusing,19
2118,Courageous,83
2118,Fascinating,54
2118,Funny,98
2118,Informative,64
2118,Ingenious,61
2118,Inspiring,88
2118,Jaw-dropping,54
2118,Longwinded,1
2118,Persuasive,70
2118,Unconvincing,33
2119,Beautiful,65
2119,Confusing,33
2119,Courageous,31
2119,Fascinating,62
2119,Funny,104
2119,Informative,114
2119,Ingenious,112
2119,Inspiring,58
2119,Jaw-dropping,104
2119,OK,37
2119,Obnoxious,14
2119,Persuasive,106
2119,Unconvincing,8
2120,Beautiful,113
2120,Courageous,101
2120,Fascinating,90
2120,Funny,127
2120,Informative,113
2120,Ingenious,121
2120,Inspiring,58
2120,Jaw-dropping,85
2120,Longwinded,31
2120,OK,76
2120,Obnoxious,85
2120,Persuasive,80
2120,Unconvincing,58
2121,Beautiful,121
2121,Confusing,16
2121,Courageous,150
2121,Fascinating,206
2121,Funny,74
2121,Informative,188
2121,Ingenious,99
2121,Inspiring,55
2121,Jaw-dropping,82
2121,Longwinded,2
2121,OK,160
2121,Obnoxious,32
2121,Persuasive,24
2121,Unconvincing,75
2122,Beautiful,3
2122,Confusing,2
2122,Courageous,4
2122,Fascinating,6
2122,Funny,3
2122,Informative,6
2122,Ingenious,4
2122,Inspiring,6
2122,Jaw-dropping,3
2122,Obnoxious,3
2122,Persuasive,6
2123,Beautiful,1745
2123,Confusing,645
2123,Courageous,3584
2123,Fascinating,3705
2123,Funny,2248
2123,Informative,2834
2123,Ingenious,3572
2123,Inspiring,1169
2123,Jaw-dropping,3736
2123,Longwinded,314
2123,OK,1034
2123,Obnoxious,166
2123,Persuasive,2817
2123,Unconvincing,2870
2124,Beautiful,45
2124,Confusing,57
2124,Courageous,57
2124,Fascinating,33
2124,Funny,49
2124,Informative,44
2124,Ingenious,19
2124,Inspiring,9
2124,Jaw-dropping,60
2124,Longwinded,26
2124,Persuasive,55
2124,Unconvincing,10
2125,Beautiful,323
2125,Confusing,163
2125,Courageous,618
2125,Fascinating,106
2125,Funny,592
2125,Informative,517
2125,Ingenious,380
2125,Inspiring,480
2125,Jaw-dropping,382
2125,OK,445
2125,Obnoxious,315
2125,Persuasive,82
2125,Unconvincing,453
2126,Beautiful,144
2126,Confusing,9
2126,Courageous,343
2126,Fascinating,379
2126,Funny,181
2126,Informative,167
2126,Ingenious,138
2126,Inspiring,295
2126,Jaw-dropping,236
2126,Longwinded,18
2126,OK,11
2126,Obnoxious,145
2126,Persuasive,345
2126,Unconvincing,6
2127,Beautiful,537
2127,Confusing,666
2127,Courageous,509
2127,Fascinating,560
2127,Funny,539
2127,Informative,645
2127,Ingenious,663
2127,Inspiring,591
2127,Jaw-dropping,648
2127,Longwinded,67
2127,OK,257
2127,Obnoxious,219
2127,Persuasive,489
2127,Unconvincing,186
2128,Beautiful,766
2128,Confusing,20
2128,Courageous,484
2128,Fascinating,559
2128,Funny,205
2128,Informative,590
2128,Ingenious,740
2128,Inspiring,503
2128,Jaw-dropping,415
2128,Longwinded,24
2128,OK,655
2128,Obnoxious,673
2128,Persuasive,386
2128,Unconvincing,662
2129,Beautiful,6
2129,Confusing,4
2129,Courageous,5
2129,Fascinating,7
2129,Funny,8
2129,Informative,5
2129,Ingenious,5
2129,Inspiring,4
2129,Jaw-dropping,10
2129,OK,5
2129,Obnoxious,9
2129,Persuasive,8
2129,Unconvincing,4
2130,Beautiful,107
2130,Confusing,2
2130,Courageous,179
2130,Fascinating,155
2130,Funny,267
2130,Informative,296
2130,Ingenious,231
2130,Inspiring,105
2130,Jaw-dropping,248
2130,Longwinded,31
2130,Obnoxious,67
2130,Persuasive,47
2130,Unconvincing,62
2131,Beautiful,66
2131,Confusing,47
2131,Courageous,32
2131,Fascinating,94
2131,Funny,153
2131,Informative,87
2131,Ingenious,22
2131,Inspiring,160
2131,Jaw-dropping,170
2131,Longwinded,113
2131,OK,3
2131,Obnoxious,147
2131,Persuasive,144
2131,Unconvincing,163
2132,Beautiful,545
2132,Confusing,159
2132,Courageous,288
2132,Fascinating,604
2132,Funny,355
2132,Informative,257
2132,Ingenious,227
2132,Inspiring,201
2132,Jaw-dropping,520
2132,Longwinded,62
2132,OK,130
2132,Obnoxious,460
2132,Persuasive,635
2133,Beautiful,28
2133,Confusing,15
2133,Courageous,35
2133,Fascinating,26
2133,Funny,23
2133,Informative,18
2133,Ingenious,34
2133,Inspiring,26
2133,Jaw-dropping,35
2133,Longwinded,26
2133,OK,9
2133,Obnoxious,34
2133,Persuasive,33
2134,Beautiful,88
2134,Courageous,57
2134,Fascinating,101
2134,Funny,90
2134,Informative,77
2134,Ingenious,98
2134,Inspiring,62
2134,Jaw-dropping,102
2134,Longwinded,36
2134,OK,71
2134,Obnoxious,57
2134,Persuasive,113
2134,Unconvincing,2
2135,Beautiful,337
2135,Confusing,35
2135,Courageous,243
2135,Fascinating,181
2135,Funny,260
2135,Informative,318
2135,Ingenious,147
2135,Inspiring,152
2135,Jaw-dropping,221
2135,Longwinded,347
2135,OK,6
2135,Obnoxious,10
2135,Persuasive,62
2135,Unconvincing,83
2136,Beautiful,64
2136,Confusing,77
2136,Courageous,100
2136,Fascinating,40
2136,Funny,16
2136,Informative,95
2136,Ingenious,106
2136,Inspiring,86
2136,Jaw-dropping,88
2136,Longwinded,58
2136,OK,5
2136,Obnoxious,14
2136,Persuasive,97
2137,Beautiful,647
2137,Confusing,63
2137,Courageous,566
2137,Fascinating,139
2137,Funny,516
2137,Informative,182
2137,Ingenious,588
2137,Inspiring,53
2137,Jaw-dropping,315
2137,Longwinded,9
2137,OK,132
2137,Obnoxious,145
2137,Persuasive,230
2137,Unconvincing,516
2138,Beautiful,1424
2138,Confusing,1
2138,Courageous,898
2138,Fascinating,1013
2138,Funny,2034
2138,Informative,287
2138,Ingenious,2131
2138,Inspiring,2371
2138,Jaw-dropping,2171
2138,Longwinded,17
2138,OK,1193
2138,Obnoxious,214
2138,Persuasive,1616
2138,Unconvincing,93
2139,Beautiful,6
2139,Confusing,8
2139,Courageous,7
2139,Fascinating,12
2139,Funny,11
2139,Informative,6
2139,Ingenious,11
2139,Inspiring,11
2139,Jaw-dropping,5
2139,Longwinded,6
2139,Obnoxious,12
2139,Persuasive,10
2139,Unconvincing,6
2140,Beautiful,236
2140,Confusing,30
2140,Courageous,172
2140,Fascinating,248
2140,Funny,182
2140,Informative,235
2140,Ingenious,154
2140,Inspiring,175
2140,Jaw-dropping,177
2140,Longwinded,65
2140,OK,203
2140,Obnoxious,113
2140,Persuasive,144
2140,Unconvincing,12
2141,Beautiful,375
2141,Confusing,402
2141,Courageous,618
2141,Fascinating,467
2141,Funny,552
2141,Informative,655
2141,Ingenious,283
2141,Inspiring,622
2141,Jaw-dropping,595
2141,Longwinded,25
2141,OK,75
2141,Obnoxious,3
2141,Persuasive,253
2141,Unconvincing,499
2142,Beautiful,28
2142,Confusing,2
2142,Courageous,24
2142,Fascinating,13
2142,Funny,6
2142,Informative,30
2142,Ingenious,22
2142,Inspiring,32
2142,Jaw-dropping,29
2142,Obnoxious,25
2142,Persuasive,31
2142,Unconvincing,6
2143,Beautiful,41
2143,Confusing,6
2143,Courageous,58
2143,Fascinating,41
2143,Funny,14
2143,Informative,61
2143,Ingenious,37
2143,Inspiring,44
2143,Jaw-dropping,48
2143,Longwinded,2
2143,OK,55
2143,Obnoxious,48
2143,Persuasive,58
2144,Beautiful,18
2144,Courageous,31
2144,Fascinating,30
2144,Funny,24
2144,Informative,11
2144,Ingenious,28
2144,Inspiring,24
2144,Jaw-dropping,17
2144,Longwinded,19
2144,OK,16
2144,Obnoxious,6
2144,Persuasive,20
2145,Beautiful,72
2145,Confusing,8
2145,Courageous,45
2145,Fascinating,66
2145,Funny,64
2145,Informative,33
2145,Ingenious,92
2145,Inspiring,84
2145,Jaw-dropping,88
2145,Obnoxious,32
2145,Persuasive,96
2145,Unconvincing,6
2146,Beautiful,4
2146,Confusing,8
2146,Courageous,7
2146,Fascinating,14
2146,Funny,16
2146,Informative,10
2146,Ingenious,12
2146,Inspiring,16
2146,Jaw-dropping,8
2146,Persuasive,17
2146,Unconvincing,6
2147,Beautiful,77
2147,Courageous,48
2147,Fascinating,103
2147,Funny,37
2147,Informative,103
2147,Ingenious,77
2147,Inspiring,79
2147,Jaw-dropping,43
2147,Longwinded,83
2147,OK,37
2147,Obnoxious,64
2147,Persuasive,77
2147,Unconvincing,39
2148,Beautiful,350
2148,Confusing,2
2148,Courageous,530
2148,Fascinating,716
2148,Funny,471
2148,Informative,517
2148,Ingenious,523
2148,Inspiring,362
2148,Jaw-dropping,746
2148,Longwinded,201
2148,OK,149
2148,Obnoxious,114
2148,Persuasive,51
2148,Unconvincing,688
2149,Beautiful,54
2149,Confusing,2
2149,Courageous,111
2149,Fascinating,62
2149,Funny,71
2149,Informative,24
2149,Ingenious,133
2149,Inspiring,40
2149,Jaw-dropping,99
2149,Longwinded,38
2149,OK,17
2149,Obnoxious,55
2149,Persuasive,122
2149,Unconvincing,106
2150,Beautiful,106
2150,Confusing,63
2150,Courageous,123
2150,Fascinating,101
2150,Funny,80
2150,Informative,92
2150,Ingenious,85
2150,Inspiring,92
2150,Jaw-dropping,116
2150,Longwinded,1
2150,Obnoxious,29
2150,Persuasive,120
2150,Unconvincing,84
2151,Beautiful,734
2151,Confusing,29
2151,Courageous,700
2151,Fascinating,579
2151,Funny,204
2151,Informative,770
2151,Ingenious,719
2151,Inspiring,682
2151,Jaw-dropping,505
2151,Longwinded,217
2151,OK,8
2151,Obnoxious,38
2151,Persuasive,469
2151,Unconvincing,310
2152,Beautiful,68
2152,Confusing,20
2152,Courageous,91
2152,Fascinating,9
2152,Funny,91
2152,Informative,94
2152,Ingenious,74
2152,Inspiring,44
2152,Jaw-dropping,91
2152,Longwinded,44
2152,OK,28
2152,Obnoxious,1
2152,Persuasive,24
2152,Unconvincing,36
2153,Beautiful,40
2153,Confusing,101
2153,Courageous,28
2153,Fascinating,59
2153,Funny,98
2153,Informative,94
2153,Ingenious,61
2153,Inspiring,102
2153,Jaw-dropping,109
2153,Longwinded,41
2153,OK,23
2153,Obnoxious,9
2153,Persuasive,47
2153,Unconvincing,79
2154,Beautiful,42
2154,Confusing,73
2154,Courageous,37
2154,Fascinating,82
2154,Funny,54
2154,Informative,75
2154,Ingenious,66
2154,Inspiring,75
2154,Jaw-dropping,72
2154,Longwinded,22
2154,OK,39
2154,Obnoxious,7
2154,Persuasive,23
2155,Beautiful,79
2155,Confusing,76
2155,Courageous,106
2155,Fascinating,81
2155,Funny,117
2155,Informative,87
2155,Ingenious,14
2155,Inspiring,119
2155,Jaw-dropping,117
2155,Longwinded,80
2155,Obnoxious,3
2155,Persuasive,53
2155,Unconvincing,9
2156,Beautiful,54
2156,Confusing,19
2156,Courageous,29
2156,Fascinating,61
2156,Funny,45
2156,Informative,60
2156,Ingenious,23
2156,Inspiring,43
2156,Jaw-dropping,47
2156,Longwinded,6
2156,OK,50
2156,Obnoxious,1
2156,Persuasive,51
2156,Unconvincing,29
2157,Beautiful,11
2157,Confusing,11
2157,Courageous,22
2157,Fascinating,22
2157,Funny,20
2157,Informative,6
2157,Ingenious,19
2157,Inspiring,12
2157,Jaw-dropping,19
2157,Longwinded,21
2157,OK,14
2157,Obnoxious,13
2157,Persuasive,18
2157,Unconvincing,14
2158,Beautiful,32
2158,Confusing,16
2158,Courageous,9
2158,Fascinating,16
2158,Funny,29
2158,Informative,32
2158,Ingenious,32
2158,Inspiring,11
2158,Jaw-dropping,31
2158,Longwinded,6
2158,OK,4
2158,Obnoxious,24
2158,Persuasive,21
2158,Unconvincing,3
2159,Beautiful,46
2159,Confusing,80
2159,Courageous,62
2159,Fascinating,93
2159,Funny,101
2159,Informative,49
2159,Ingenious,55
2159,Inspiring,33
2159,Jaw-dropping,46
2159,OK,95
2159,Persuasive,78
2159,Unconvincing,62
2160,Beautiful,84
2160,Confusing,116
2160,Courageous,119
2160,Fascinating,108
2160,Funny,113
2160,Informative,52
2160,Ingenious,77
2160,Inspiring,108
2160,Jaw-dropping,81
2160,Longwinded,98
2160,OK,32
2160,Obnoxious,35
2160,Persuasive,98
2160,Unconvincing,104
2161,Beautiful,74
2161,Confusing,25
2161,Courageous,37
2161,Fascinating,91
2161,Funny,94
2161,Informative,88
