talk_id,title,speaker,speaker_occupation,num_speakers,event,event_year,event_city,is_main_conference,recorded_date,published_date,duration_sec,views,comments,languages
1274,Что привычки работают против нас,Felix Bauer,,1,TED2020,2020,Online,1,2020-07-11,2021-01-05,884,2061507,437,44
2624,Отчего океан определяют будущее,Hugo Adeyemi,эколог,1,TED2020,2020,Online,1,2020-10-01,2021-01-06,387,828507,109,11
1692,Отчего реки устроены не так,Nora Novak,архитектор,1,TED2020,2020,Online,1,2020-12-07,2021-01-07,736,167261,14,46
1395,"Зачем страх сложнее, чем выглядят",Nora Reyes,юрист,1,TED2020,2020,Online,1,2020-10-15,2021-01-09,795,212786,38,44
1790,Почему климат работают против нас,David Hassan,историк,1,TED2020,2020,Online,1,2020-10-19,2021-01-09,645,1259191,157,34
156,Как память стоят дороже,Peter Berger,педагог,1,TED2020,2020,Online,1,2020-12-21,2021-01-13,505,378875,98,41
704,Что дети стали другими,Felix Haugen,программист,1,TED2020,2020,Online,1,2020-07-01,2021-01-14,1313,816383,301,34
810,Отчего дети определяют будущее,Kira Reyes,физик,1,TED2021,2021,Online,1,2021-01-01,2021-01-17,789,270226,91,26
1162,Что врачи заслуживают внимания,Mira Hassan,архитектор,1,TED2020,2020,Online,1,2020-12-01,2021-01-17,323,3014768,945,25
217,Как дети держат нас вместе,Zoe Haugen,астроном,1,TED2020,2020,Online,1,2020-12-26,2021-01-26,941,286216,99,25
1059,Почему время молчат,Lucia Kaplan,экономист,1,TED2020,2020,Online,1,2020-11-19,2021-02-01,593,627286,62,19
2448,"Что семьи опаснее, чем принято думать",Felix Kaplan,экономист,1,TED2020,2020,Online,1,2020-10-03,2021-02-01,267,2376681,212,37
1953,Каким образом музыка стоят дороже,Elif Hassan,инженер,1,TED2020,2020,Online,1,2020-12-13,2021-02-02,425,1001828,381,19
6,Почему выборы определяют будущее,Kira Hassan,физик,1,TED2021,2021,Online,1,2021-01-02,2021-02-03,871,789944,160,18
712,Что мы меняют всё,Emma Nakamura,философ,1,TED2020,2020,Online,1,2020-09-15,2021-02-05,955,2886652,253,27
1957,Как суды не работают,Samir Reyes,режиссёр,1,TED2020,2020,Online,1,2020-12-16,2021-02-07,1098,11505686,3505,21
166,Как почва решают за нас,Sara Adeyemi,педагог,1,TED2020,2020,Online,1,2020-10-24,2021-02-09,911,216970,22,16
452,Отчего привычки стоят дороже,Aisha Adeyemi,,1,TED2020,2020,Online,1,2020-12-26,2021-02-11,389,2254145,387,32
1690,Что привычки зависят от нас,Zoe Castillo,,1,TED2020,2020,Online,1,2020-12-17,2021-02-21,656,1331993,387,11
510,Каким образом язык исчезают,Carlos Fischer,инженер,1,TED2021,2021,Online,1,2021-02-14,2021-02-25,889,279495,59,29
1880,Зачем язык определяют будущее,Sara Berger,врач,2,TED2021,2021,Online,1,2021-01-13,2021-03-08,1270,1662393,228,42
778,Почему музыка меняют всё,Liam Hassan,архитектор,1,TED2020,2020,Online,1,2020-12-07,2021-03-18,1016,2680402,233,41
446,Отчего страх заслуживают внимания,Kira Fischer,философ,1,TED2021,2021,Online,1,2021-01-26,2021-03-25,868,2307968,216,30
1919,Отчего привычки меняют всё,Zoe Castillo,художник,1,TED2021,2021,Online,1,2021-01-05,2021-03-26,1140,1311276,189,36
2402,Как океан работают против нас,Yuki Ferrari,астроном,1,TED2020,2020,Online,1,2020-11-06,2021-03-28,1326,2226085,195,27
1225,Зачем деньги говорят правду,David Castillo,,1,TED2020,2020,Online,1,2020-10-15,2021-04-05,325,3403510,537,24
967,Каким образом космос молчат,Elif Bauer,режиссёр,2,TED2021,2021,Online,1,2021-02-15,2021-04-15,908,2757058,399,42
1992,Отчего бактерии требуют пересмотра,Kira Nakamura,историк,1,TED2020,2020,Online,1,2020-11-05,2021-04-18,445,11984431,1277,18
2348,Что климат говорят правду,Samir Fischer,режиссёр,1,TED2021,2021,Online,1,2021-02-23,2021-04-18,614,1279414,217,7
2371,Отчего выборы стали другими,Maria Reyes,инженер,3,TED2020,2020,Online,1,2020-12-03,2021-04-21,223,2144988,263,13
748,Почему архитектура зависят от нас,Yuki Okafor,инженер,3,TED2020,2020,Online,1,2020-11-21,2021-04-24,1024,796094,255,19
614,Отчего данные говорят правду,Mira Kowalski,художник,1,TED2020,2020,Online,1,2020-11-27,2021-04-25,265,916421,184,34
190,Зачем суды держат нас вместе,Yuki Petrov,,1,TED2021,2021,Online,1,2021-04-15,2021-04-30,640,164648,14,22
1586,Зачем доверие не работают,Jonas Vargas,режиссёр,1,TED2021,2021,Online,1,2021-01-04,2021-05-06,1071,449543,43,18
1524,Что климат стоят дороже,Samir Moreau,юрист,1,TED2021,2021,Online,1,2021-01-28,2021-05-11,424,368400,38,32
2138,Почему города требуют пересмотра,Noah Kaplan,журналист,1,TED2021,2021,Online,1,2021-04-23,2021-05-11,297,14075704,1847,35
2636,Каким образом выборы зависят от нас,Ana Ferrari,антрополог,1,TED2021,2021,Online,1,2021-01-04,2021-05-11,1141,1643368,372,15
466,Зачем океан заслуживают внимания,Sara Kaplan,биолог,1,TED2021,2021,Online,1,2021-01-28,2021-05-16,1041,261768,27,37
408,Каким образом мы исчезают,Jonas Fischer,экономист,1,TED2020,2020,Online,1,2020-12-14,2021-05-25,896,1090213,210,46
304,Каким образом семьи зависят от нас,Tom Moreau,музыкант,1,TED2021,2021,Online,1,2021-05-05,2021-05-26,385,804428,77,32
2563,Почему время возвращаются,Ravi Berger,экономист,1,TED2021,2021,Online,1,2021-05-16,2021-05-26,594,557058,49,25
1980,Зачем доверие работают против нас,Zoe Meyer,нейробиолог,1,TED2021,2021,Online,1,2021-04-23,2021-05-27,437,837297,102,16
427,"Зачем семьи опаснее, чем принято думать",Lucia Vargas,архитектор,2,TED2021,2021,Online,1,2021-04-20,2021-05-31,716,555138,55,25
2191,Почему вирусы стоят дороже,Yuki Kowalski,юрист,1,TED2021,2021,Online,1,2021-02-22,2021-06-03,561,452180,105,33
2473,"Отчего суды важнее, чем кажется",Yuki Vargas,активист,1,TED2021,2021,Online,1,2021-04-22,2021-06-14,369,3438460,487,30
2483,Как архитектура недооценены,Daniel Castillo,инженер,1,TED2021,2021,Online,1,2021-04-01,2021-06-15,339,2067360,427,16
2658,Каким образом врачи устроены не так,Ines Kowalski,философ,1,TED2021,2021,Online,1,2021-03-28,2021-06-26,879,593253,49,25
1381,Что дети говорят правду,Felix Iversen,программист,1,TED2020,2020,Online,1,2020-12-26,2021-06-30,624,2374638,447,23
1920,Почему одиночество нуждаются в защите,Daniel Nilsen,инженер,1,TED2021,2021,Online,1,2021-03-22,2021-07-01,826,1582674,310,23
1548,Отчего вода определяют будущее,Iris Hassan,,1,TED2021,2021,Online,1,2021-02-21,2021-07-03,697,2015165,183,45
1171,Почему нейросети стоят дороже,Elif Ferrari,врач,1,TED2021,2021,Online,1,2021-05-22,2021-07-05,551,3425660,529,29
595,Каким образом язык меняют всё,Tom Silva,художник,1,TED2021,2021,Online,1,2021-02-02,2021-07-09,718,336443,32,37
1104,Как гены зависят от нас,David Ferrari,экономист,2,TED2021,2021,Online,1,2021-02-13,2021-07-15,891,1914264,544,27
813,Что эмоции заслуживают внимания,Elif Castillo,писатель,1,TED2021,2021,Online,1,2021-03-20,2021-07-21,1179,641806,67,39
1093,Зачем города устроены не так,Aisha Ferrari,юрист,1,TED2021,2021,Online,1,2021-07-14,2021-08-04,714,992332,173,39
2217,Зачем данные работают против нас,Carlos Vargas,,1,TED2021,2021,Online,1,2021-06-19,2021-08-04,818,6796946,610,40
1401,Каким образом леса обманывают нас,Zoe Nakamura,,1,TED2021,2021,Online,1,2021-05-05,2021-08-05,1145,1571561,421,31
1463,Как климат работают против нас,Ravi Fischer,режиссёр,1,TED2021,2021,Online,1,2021-02-17,2021-08-10,760,20655285,2119,15
1011,"Зачем дети важнее, чем кажется",Elif Moreau,,1,TED2021,2021,Online,1,2021-02-18,2021-08-16,915,3707770,449,45
2539,Зачем данные не работают,Noah Castillo,писатель,1,TED2021,2021,Online,1,2021-02-20,2021-08-16,977,637808,55,24
1864,Отчего энергия заслуживают внимания,Samir Kowalski,писатель,1,TED2021,2021,Online,1,2021-05-08,2021-08-21,1137,845952,75,23
628,Отчего работа меняют всё,Kira Kowalski,педагог,1,TED2021,2021,Online,1,2021-02-19,2021-08-23,821,608445,134,20
980,Каким образом врачи работают против нас,Zoe Hassan,музыкант,1,TED2021,2021,Online,1,2021-02-26,2021-08-29,1104,2839999,272,32
594,Отчего города решают за нас,Sara Meyer,,1,TED2021,2021,Online,1,2021-06-08,2021-08-30,995,4335981,865,36
1003,Отчего медицина говорят правду,Ana Iversen,юрист,1,TED2021,2021,Online,1,2021-02-12,2021-08-30,335,3164174,284,38
564,Что семьи устроены не так,Samir Petrov,художник,1,TED2021,2021,Online,1,2021-02-26,2021-09-09,245,1271327,359,29
2434,Отчего города стали другими,Mira Hassan,эколог,1,TED2021,2021,Online,1,2021-03-10,2021-09-09,752,2852641,317,28
1882,Каким образом доверие решают за нас,Jonas Lindqvist,активист,1,TED2021,2021,Online,1,2021-06-01,2021-09-12,509,1199273,458,35
179,Зачем одиночество возвращаются,Samir Nilsen,журналист,1,TED2021,2021,Online,1,2021-08-06,2021-09-13,383,12841910,3839,25
27,Каким образом роботы стоят дороже,David Ferrari,биолог,3,TED2021,2021,Online,1,2021-05-18,2021-09-14,850,426682,74,39
1608,"Что данные опаснее, чем принято думать",Aisha Kaplan,журналист,1,TED2021,2021,Online,1,2021-08-16,2021-09-18,1115,231738,33,24
2517,Что почва решают за нас,Lena Berger,режиссёр,1,TED2021,2021,Online,1,2021-08-10,2021-09-27,602,5986035,1009,23
2491,Что одиночество не работают,Ravi Kaplan,предприниматель,1,TED2021,2021,Online,1,2021-09-17,2021-10-01,370,1153356,317,20
188,"Что старение важнее, чем кажется",Noah Almeida,журналист,1,TED2021,2021,Online,1,2021-03-18,2021-10-02,920,214374,18,20
222,Как архитектура решают за нас,Liam Iversen,антрополог,1,TED2021,2021,Online,1,2021-09-08,2021-10-07,988,4305005,567,35
1353,Отчего память решают за нас,Maria Nilsen,художник,1,TED2021,2021,Online,1,2021-07-22,2021-10-08,1240,983096,415,27
576,"Что океан сложнее, чем выглядят",Maria Hassan,эколог,1,TED2021,2021,Online,1,2021-08-18,2021-10-11,442,2369915,247,27
690,Как память не работают,Kira Lindqvist,художник,1,TED2021,2021,Online,1,2021-09-25,2021-10-19,578,962215,126,20
2503,Отчего леса стали другими,Sara Nakamura,нейробиолог,1,TED2021,2021,Online,1,2021-05-25,2021-10-21,522,1579683,323,9
1693,Зачем роботы решают за нас,Yuki Meyer,инженер,2,TED2021,2021,Online,1,2021-09-23,2021-10-24,351,11184441,3050,35
2035,Как города требуют пересмотра,Ravi Castillo,юрист,1,TED2021,2021,Online,1,2021-04-14,2021-10-26,944,1752813,402,31
1112,Каким образом энергия не работают,Ana Fischer,писатель,1,TED2021,2021,Online,1,2021-06-20,2021-10-28,826,1400520,223,24
826,Зачем врачи молчат,Omar Petrov,врач,1,TED2021,2021,Online,1,2021-08-26,2021-10-30,822,8282869,1128,46
1929,Зачем привычки возвращаются,Mira Ferrari,биолог,1,TED2021,2021,Online,1,2021-07-22,2021-10-30,1078,537455,76,28
575,Каким образом города исчезают,Daniel Kaplan,,1,TED2021,2021,Online,1,2021-05-22,2021-10-31,327,315405,109,3
491,Что роботы не работают,Maria Silva,антрополог,1,TED2021,2021,Online,1,2021-06-05,2021-11-02,460,8210680,1118,19
1184,Почему нейросети требуют пересмотра,John Reyes,музыкант,1,TED2021,2021,Online,1,2021-07-05,2021-11-02,342,5441417,1678,28
122,Что архитектура требуют пересмотра,Sara Silva,врач,1,TED2021,2021,Online,1,2021-06-15,2021-11-06,357,2396586,251,45
1583,Как дети устроены не так,Samir Iversen,юрист,1,TED2021,2021,Online,1,2021-08-12,2021-11-28,268,7776327,986,50
1,"Что доверие сложнее, чем выглядят",Ravi Okafor,антрополог,1,TED2021,2021,Online,1,2021-08-25,2021-11-29,811,875794,216,45
2444,Что космос стали другими,Liam Nakamura,астроном,1,TED2021,2021,Online,1,2021-08-08,2021-12-04,483,609687,60,19
1814,Как эмоции меняют всё,David Hassan,эколог,1,TED2021,2021,Online,1,2021-08-10,2021-12-05,474,5632711,922,37
787,Как границы нуждаются в защите,Carlos Adeyemi,режиссёр,1,TED2021,2021,Online,1,2021-06-24,2021-12-09,1403,5196869,2051,13
38,Зачем эмоции недооценены,Lucia Petrov,музыкант,1,TED2021,2021,Online,1,2021-07-21,2021-12-11,696,4236579,434,52
500,Почему деньги недооценены,Iris Lindqvist,биолог,1,TED2021,2021,Online,1,2021-08-13,2021-12-12,434,985281,99,50
1928,Почему выборы устроены не так,Alex Adeyemi,музыкант,1,TED2021,2021,Online,1,2021-09-15,2021-12-20,430,9049222,1084,38
837,"Отчего космос важнее, чем кажется",Lena Castillo,активист,1,TED2021,2021,Online,1,2021-07-10,2021-12-22,1283,252385,21,25
1362,Зачем деньги устроены не так,Yuki Reyes,,1,TED2021,2021,Online,1,2021-08-14,2022-01-03,805,589214,77,34
646,Почему вода меняют всё,Daniel Novak,нейробиолог,1,TED2021,2021,Online,1,2021-11-05,2022-01-05,860,1027801,133,19
2462,Отчего леса обманывают нас,Mira Meyer,активист,1,TED2021,2021,Online,1,2021-07-08,2022-01-16,339,1143402,142,29
2207,Почему реки возвращаются,Aisha Castillo,антрополог,1,TED2021,2021,Online,1,2021-11-18,2022-01-20,790,1314042,225,49
1800,Что мы держат нас вместе,Noah Fischer,инженер,3,TED2021,2021,Online,1,2021-10-02,2022-02-01,227,1720907,484,17
1689,Каким образом гены нуждаются в защите,Ravi Berger,предприниматель,1,TED2021,2021,Online,1,2021-10-12,2022-02-07,505,1496877,209,48
1974,Отчего доверие зависят от нас,Samir Hassan,математик,1,TED2021,2021,Online,1,2021-09-01,2022-02-09,755,990258,351,29
114,Что одиночество заслуживают внимания,Iris Hassan,экономист,1,TED2021,2021,Online,1,2021-11-01,2022-02-10,254,11491001,2207,19
1939,Что эмоции говорят правду,Emma Meyer,экономист,3,TED2021,2021,Online,1,2021-11-02,2022-02-10,971,974699,87,27
1596,Что реки исчезают,Ana Kowalski,историк,1,TED2021,2021,Online,1,2021-11-26,2022-02-20,469,7168175,1529,11
836,Отчего космос нуждаются в защите,Felix Kaplan,историк,1,TED2022,2022,Vancouver,1,2022-01-09,2022-03-10,733,1122380,137,13
2208,Почему энергия стали другими,Iris Nilsen,музыкант,1,TED2021,2021,Online,1,2021-10-15,2022-03-10,725,13224487,1174,36
1297,Зачем доверие заслуживают внимания,Lena Kowalski,художник,1,TED2021,2021,Online,1,2021-10-03,2022-03-14,1214,1136072,112,40
1966,"Зачем семьи сложнее, чем выглядят",Mira Okafor,психолог,1,TED2022,2022,Vancouver,1,2022-01-26,2022-03-16,952,436429,80,24
146,Что нейросети держат нас вместе,Elif Nakamura,предприниматель,1,TED2022,2022,Vancouver,1,2022-03-16,2022-03-26,1213,818007,100,30
955,Отчего эмоции молчат,Omar Reyes,программист,1,TED2022,2022,Vancouver,1,2022-02-15,2022-03-26,898,531346,70,48
831,Зачем язык работают против нас,Tom Hassan,психолог,1,TED2022,2022,Vancouver,1,2022-01-01,2022-03-27,1313,2002311,283,49
1546,Отчего мозг устроены не так,Sara Haugen,инженер,1,TED2021,2021,Online,1,2021-11-19,2022-03-27,612,4282180,942,7
1652,Как врачи молчат,Felix Castillo,биолог,1,TED2021,2021,Online,1,2021-10-01,2022-03-27,1334,3726624,456,25
1858,Как музыка стоят дороже,David Haugen,педагог,1,TED2022,2022,Vancouver,1,2022-02-22,2022-03-28,527,1253609,355,36
88,Как одиночество решают за нас,Daniel Fischer,архитектор,1,TED2022,2022,Vancouver,1,2022-01-03,2022-04-03,429,916224,197,17
1577,Что бактерии не работают,Mira Dubois,педагог,1,TED2021,2021,Online,1,2021-10-19,2022-04-04,1063,1440223,167,30
2488,Каким образом музыка недооценены,Peter Haugen,предприниматель,1,TED2022,2022,Vancouver,1,2022-02-26,2022-04-09,1069,2781462,267,18
868,Почему алгоритмы устроены не так,Daniel Lindqvist,художник,1,TED2022,2022,Vancouver,1,2022-01-04,2022-04-10,349,564154,87,45
1125,Зачем города обманывают нас,Carlos Okafor,физик,1,TED2021,2021,Online,1,2021-11-05,2022-04-12,634,4361094,1748,1
998,Почему память определяют будущее,Ines Adeyemi,экономист,2,TED2022,2022,Vancouver,1,2022-03-22,2022-04-29,234,2396347,223,23
2593,Почему океан нуждаются в защите,Hugo Dubois,писатель,1,TED2022,2022,Vancouver,1,2022-02-12,2022-04-29,656,5253748,673,27
1247,Каким образом почва работают против нас,Ines Bauer,активист,1,TED2021,2021,Online,1,2021-10-20,2022-05-07,563,955664,113,32
2558,Почему вирусы не работают,Felix Kowalski,дизайнер,1,TED2022,2022,Vancouver,1,2022-04-03,2022-05-17,732,1573714,172,40
989,Как мозг держат нас вместе,Hugo Haugen,режиссёр,1,TED2022,2022,Vancouver,1,2022-05-02,2022-05-18,1444,1958196,300,11
2278,"Зачем медицина опаснее, чем принято думать",David Silva,режиссёр,2,TED2021,2021,Online,1,2021-11-19,2022-05-21,936,1570797,138,45
2445,Зачем леса возвращаются,Carlos Dubois,журналист,1,TED2022,2022,Vancouver,1,2022-02-19,2022-05-28,389,631733,207,28
2549,Каким образом доверие возвращаются,Tom Fischer,физик,1,TED2021,2021,Online,1,2021-12-02,2022-06-06,1310,2701349,288,35
44,Почему медицина стоят дороже,Samir Iversen,активист,1,TED2022,2022,Vancouver,1,2022-05-05,2022-06-07,551,1882762,252,32
2266,"Отчего старение важнее, чем кажется",Nora Kowalski,астроном,1,TED2022,2022,Vancouver,1,2022-02-15,2022-06-12,759,6703608,730,17
1631,Как музыка исчезают,Carlos Petrov,эколог,1,TED2022,2022,Vancouver,1,2022-03-05,2022-06-17,1221,107548,12,25
1092,Каким образом одиночество исчезают,Samir Dubois,писатель,1,TED2022,2022,Vancouver,1,2022-03-05,2022-06-24,889,4878796,490,35
2273,Почему леса не работают,Omar Iversen,философ,2,TED2022,2022,Vancouver,1,2022-01-06,2022-07-09,1252,633234,57,19
1084,Зачем города стали другими,Kira Ferrari,педагог,1,TED2022,2022,Vancouver,1,2022-01-09,2022-07-10,577,3899618,1378,30
1002,Каким образом мы говорят правду,Peter Nilsen,архитектор,1,TED2022,2022,Vancouver,1,2022-01-16,2022-07-16,323,790534,88,47
1425,Отчего одиночество нуждаются в защите,Aisha Iversen,биолог,1,TED2022,2022,Vancouver,1,2022-06-24,2022-07-19,206,141590,18,45
1802,"Что работа опаснее, чем принято думать",Elif Adeyemi,психолог,1,TED2022,2022,Vancouver,1,2022-06-27,2022-07-24,376,12424709,1224,43
1602,Каким образом гены заслуживают внимания,Liam Silva,писатель,1,TED2022,2022,Vancouver,1,2022-06-22,2022-07-30,353,1161584,186,24
2692,Каким образом бактерии меняют всё,Peter Fischer,юрист,1,TED2022,2022,Vancouver,1,2022-05-19,2022-08-06,288,1676029,182,41
1286,Каким образом эмоции зависят от нас,Nora Novak,юрист,1,TED2022,2022,Vancouver,1,2022-03-13,2022-08-12,798,1017304,175,15
2159,Почему архитектура возвращаются,Yuki Silva,экономист,1,TED2022,2022,Vancouver,1,2022-08-04,2022-08-16,921,1036758,135,32
2360,"Что школы опаснее, чем принято думать",Kira Adeyemi,программист,2,TED2022,2022,Vancouver,1,2022-06-21,2022-08-19,183,3361643,306,43
2406,Отчего мозг не работают,Carlos Lindqvist,психолог,1,TED2022,2022,Vancouver,1,2022-05-06,2022-08-20,355,1252168,217,43
1553,Зачем космос нуждаются в защите,Jonas Castillo,юрист,1,TED2022,2022,Vancouver,1,2022-05-03,2022-08-21,1192,86782,7,27
2037,Как почва стали другими,Omar Adeyemi,журналист,1,TED2022,2022,Vancouver,1,2022-07-12,2022-08-21,297,2336509,683,20
2118,Почему гены заслуживают внимания,Kira Novak,режиссёр,1,TED2022,2022,Vancouver,1,2022-08-03,2022-08-24,654,2202537,330,26
454,Зачем суды стоят дороже,Ana Silva,врач,1,TED2022,2022,Vancouver,1,2022-07-10,2022-08-25,944,430216,50,10
624,Как память решают за нас,Maria Lindqvist,математик,1,TED2022,2022,Vancouver,1,2022-06-28,2022-09-05,224,2888507,264,31
665,Отчего леса заслуживают внимания,Ravi Reyes,антрополог,1,TED2022,2022,Vancouver,1,2022-05-18,2022-09-07,260,470887,63,41
515,Зачем старение не работают,Ana Ferrari,врач,1,TED2022,2022,Vancouver,1,2022-05-09,2022-09-10,471,2232038,242,43
1815,Как врачи работают против нас,Omar Fischer,дизайнер,1,TED2022,2022,Vancouver,1,2022-04-17,2022-09-10,348,1014943,104,31
582,Почему деньги решают за нас,Lucia Petrov,архитектор,1,TED2022,2022,Vancouver,1,2022-08-07,2022-09-11,734,1428057,244,41
70,Каким образом леса зависят от нас,Lena Nakamura,архитектор,1,TED2022,2022,Vancouver,1,2022-07-14,2022-09-14,703,45808,4,19
1427,Что язык решают за нас,Hugo Iversen,активист,1,TED2022,2022,Vancouver,1,2022-04-28,2022-09-27,896,5673303,785,31
1082,Почему память устроены не так,Iris Bauer,режиссёр,1,TED2022,2022,Vancouver,1,2022-03-18,2022-09-30,802,94351,10,24
1228,Что работа меняют всё,Noah Kowalski,педагог,1,TED2022,2022,Vancouver,1,2022-06-07,2022-09-30,917,345271,32,45
307,Почему данные заслуживают внимания,Emma Reyes,физик,1,TED2022,2022,Vancouver,1,2022-08-23,2022-10-02,882,3564873,371,27
2490,Что медицина устроены не так,Liam Kaplan,дизайнер,1,TED2022,2022,Vancouver,1,2022-05-18,2022-10-08,335,1589542,246,27
1479,Почему работа недооценены,Lucia Haugen,программист,2,TED2022,2022,Vancouver,1,2022-09-23,2022-10-14,608,2287229,504,17
36,Отчего океан зависят от нас,Aisha Okafor,писатель,1,TED2022,2022,Vancouver,1,2022-08-21,2022-10-17,951,121509,24,40
1232,Что границы обманывают нас,Jonas Nakamura,физик,1,TED2022,2022,Vancouver,1,2022-04-05,2022-10-19,368,796842,114,40
1738,Отчего страх исчезают,Yuki Petrov,писатель,1,TED2022,2022,Vancouver,1,2022-08-15,2022-10-21,854,2425873,425,31
563,Зачем мозг возвращаются,Aisha Nilsen,биолог,1,TED2022,2022,Vancouver,1,2022-09-01,2022-10-23,918,373194,66,46
295,Что почва стали другими,Kira Dubois,писатель,1,TED2022,2022,Vancouver,1,2022-06-15,2022-10-27,397,341054,29,25
41,Отчего нейросети устроены не так,Sara Nakamura,астроном,2,TED2022,2022,Vancouver,1,2022-05-26,2022-11-05,825,285375,80,43
2281,"Каким образом реки важнее, чем кажется",Jonas Kaplan,программист,1,TED2022,2022,Vancouver,1,2022-05-01,2022-11-05,637,545693,50,31
1984,Зачем климат возвращаются,Zoe Kowalski,математик,1,TED2022,2022,Vancouver,1,2022-07-03,2022-11-06,1067,4347238,1330,28
783,Каким образом почва молчат,Jonas Dubois,астроном,1,TED2022,2022,Vancouver,1,2022-06-09,2022-11-10,367,1263270,267,45
1672,Отчего медицина обманывают нас,Lena Iversen,историк,1,TED2022,2022,Vancouver,1,2022-09-21,2022-11-10,614,1347420,151,25
1263,Почему границы зависят от нас,Tom Berger,режиссёр,1,TED2022,2022,Vancouver,1,2022-06-07,2022-11-12,642,308882,71,48
2215,Как почва работают против нас,Iris Iversen,программист,1,TED2022,2022,Vancouver,1,2022-06-02,2022-11-22,327,683952,72,10
2049,Как врачи не работают,Daniel Silva,программист,1,TED2022,2022,Vancouver,1,2022-08-21,2022-11-25,416,3021634,583,16
415,"Отчего работа важнее, чем кажется",Ana Kaplan,астроном,1,TED2022,2022,Vancouver,1,2022-10-17,2022-12-14,1016,490205,142,32
1967,Зачем данные требуют пересмотра,Sara Fischer,эколог,1,TED2022,2022,Vancouver,1,2022-09-26,2022-12-14,794,1920193,481,21
1319,Как доверие заслуживают внимания,Emma Petrov,предприниматель,1,TED2022,2022,Vancouver,1,2022-06-05,2022-12-20,490,388627,51,30
14,Отчего музыка устроены не так,Nora Moreau,эколог,1,TED2022,2022,Vancouver,1,2022-08-09,2022-12-24,285,1339723,199,39
174,Почему энергия исчезают,Iris Petrov,дизайнер,1,TED2022,2022,Vancouver,1,2022-07-12,2022-12-29,1341,676444,78,18
1161,Зачем музыка нуждаются в защите,Nora Iversen,инженер,1,TED2022,2022,Vancouver,1,2022-07-18,2022-12-29,356,1245253,222,22
305,Зачем привычки меняют всё,Ines Okafor,музыкант,1,TED2022,2022,Vancouver,1,2022-11-20,2022-12-30,756,261178,74,27
1355,Зачем космос определяют будущее,Aisha Petrov,дизайнер,1,TED2022,2022,Vancouver,1,2022-12-20,2023-01-03,663,285309,47,28
2121,Как города молчат,Aisha Reyes,,1,TED2022,2022,Vancouver,1,2022-09-09,2023-01-06,330,1914251,788,24
975,Отчего эмоции устроены не так,Felix Meyer,астроном,1,TED2022,2022,Vancouver,1,2022-07-24,2023-01-11,696,4514243,708,41
1518,"Каким образом время сложнее, чем выглядят",Elif Meyer,писатель,1,TED2022,2022,Vancouver,1,2022-12-06,2023-01-12,840,71052,30,29
1735,Каким образом музыка устроены не так,Kira Okafor,дизайнер,1,TED2022,2022,Vancouver,1,2022-07-11,2023-01-17,1271,2965026,267,1
802,Отчего архитектура зависят от нас,Nora Castillo,,1,TED2022,2022,Vancouver,1,2022-09-24,2023-01-21,1039,852092,159,52
2393,Как архитектура возвращаются,David Haugen,музыкант,1,TED2022,2022,Vancouver,1,2022-09-10,2023-01-21,733,2124088,524,21
643,Почему роботы решают за нас,Nora Meyer,антрополог,1,TED2022,2022,Vancouver,1,2022-10-27,2023-01-24,1177,217293,34,22
1944,Зачем память меняют всё,Iris Almeida,педагог,1,TED2022,2022,Vancouver,1,2022-10-17,2023-01-26,362,215414,48,32
1948,Отчего язык держат нас вместе,Lena Vargas,режиссёр,1,TED2022,2022,Vancouver,1,2022-10-04,2023-01-26,763,1421331,312,42
1603,Что школы нуждаются в защите,Noah Iversen,писатель,1,TED2022,2022,Vancouver,1,2022-11-27,2023-01-27,872,881514,294,44
1209,"Отчего вода сложнее, чем выглядят",Alex Okafor,педагог,1,TED2022,2022,Vancouver,1,2022-09-14,2023-01-28,429,2683399,267,43
224,Что суды решают за нас,Jonas Novak,программист,1,TED2022,2022,Vancouver,1,2022-10-15,2023-01-29,362,510305,97,22
710,Каким образом одиночество требуют пересмотра,Aisha Almeida,музыкант,1,TED2022,2022,Vancouver,1,2022-12-20,2023-01-30,837,571234,80,37
2230,Отчего привычки держат нас вместе,Noah Kowalski,инженер,1,TED2022,2022,Vancouver,1,2022-08-15,2023-02-01,701,486259,54,18
2120,Каким образом музыка требуют пересмотра,Elif Berger,биолог,1,TED2022,2022,Vancouver,1,2022-09-14,2023-02-06,1193,2297789,351,47
2635,Почему почва требуют пересмотра,Zoe Novak,художник,1,TED2022,2022,Vancouver,1,2022-10-04,2023-02-06,1019,2049208,227,25
2418,Как архитектура меняют всё,Ravi Meyer,астроном,1,TED2022,2022,Vancouver,1,2022-11-27,2023-02-07,354,1691872,353,48
1122,Почему одиночество недооценены,Felix Vargas,программист,1,TED2023,2023,Vancouver,1,2023-01-02,2023-02-12,774,1114821,113,18
641,Каким образом время требуют пересмотра,John Lindqvist,педагог,2,TED2022,2022,Vancouver,1,2022-12-08,2023-02-20,959,2015043,229,28
1406,Что школы исчезают,Samir Nakamura,программист,1,TED2022,2022,Vancouver,1,2022-11-26,2023-02-23,720,524854,56,20
1983,"Как выборы сложнее, чем выглядят",Yuki Hassan,режиссёр,1,TED2022,2022,Vancouver,1,2022-09-01,2023-02-23,988,3146842,515,36
726,Каким образом семьи решают за нас,Noah Moreau,художник,1,TED2022,2022,Vancouver,1,2022-10-10,2023-02-25,774,1052473,117,21
