object_id,name,category,is_chain,district,okrug,seats,avg_bill,rating,reviews_count,hours,lat,lon
7384,Круглый колодец 7384,ресторан,0,Хорошёво-Мнёвники,СЗАО,,1390.0,,639,11:00-23:00,55.745578,37.868366
7385,Синий подвал 7385,ресторан,0,Марьино,ЮВАО,68,2430.0,5.0,9,11:00-23:00,55.818007,37.424644
7386,Северный базар 7386,БАР,0,Люблино,ЮВАО,нет данных,нет данных,4.2,62,08:00-22:00,55.63253,37.534813
7387,Ореховый мост 7387,кафе,0,Соколиная Гора,ВАО,28,,4.6,88,08:00-22:00,55.930199,37.560139
7388,One Price Coffee,кофейня,1,Пресненский,ЦАО,18,830.0,нет данных,54,07:00-21:00,55.696017,37.529193
7389,Стардог!s,кофейня,1,Гагаринский,ЮЗАО,н/д,870.0,4.8,31,07:00-21:00,55.685854,37.329878
7390,Кулинарная лавка,бар,1,Хорошёво-Мнёвники,СЗАО,нет данных,1140.0,4.0,552,07:00-21:00,55.776444,37.478368
7391,Додо Пицца,кафе,1,Кузьминки,ЮВАО,46,410.0,4.1,164,10:00-22:00,55.722145,37.543271
7392,Уютный терраса 7392,бар,0,Тверской,ЦАО,43,2240.0,4.0,22,09:00-23:00,55.737841,37.560362
7393,Медный квартал 7393,кафе,0,Дорогомилово,ЗАО,19,1000.0,3.9,24,10:00-22:00,55.83282,37.633705
7394,Летний фонарь 7394,столовая,0,Тверской,ЦАО,98,930.0,4.1,101,11:00-23:00,55.742005,37.583614
7395,Теремок,кафе,1,Арбат,ЦАО,23,,4.3,136,07:00-21:00,55.612892,37.680628
7396,Дымный уголок 7396,ресторан,0,Бабушкинский,СВАО,162,2310.0,4.9,29,круглосуточно,55.757979,37.759117
7397,Шоколадница,бар,1,Хорошёво-Мнёвники,СЗАО,72,,н/д,97,,55.68296,37.517719
7398,Домашний переулок 7398,кафе,0,Гагаринский,ЮЗАО,15,920.0,4.2,104,круглосуточно,55.684161,37.687726
7399,Уютный очаг 7399,фастфуд,0,Академический,ЮЗАО,14,210.0,3.6,72,08:00-22:00,55.867733,37.553858
7400,Тёплый сад 7400,фастфуд,0,Гагаринский,ЮЗАО,27,н/д,4.1,317,11:00-23:00,55.689091,37.622259
7401,Вилка-Ложка,столовая,1,Митино,СЗАО,107,380.0,4.3,295,круглосуточно,55.659268,37.476753
7402,Стардог!s,кафе,1,Соколиная Гора,ВАО,24,500.0,4.2,79,,55.807606,37.561894
7403,Тёплый поднос 7403,булочная,0,Дорогомилово,ЗАО,9,460.0,4.9,5,12:00-00:00,55.777258,37.643389
7404,Летний очаг 7404,фастфуд,0,Царицыно,ЮАО,20,310.0,4.1,71,07:00-21:00,55.769831,37.522609
7405,Крошка Картошка,фастфуд,1,Перово,ВАО,11,210.0,3.4,105,10:00-02:00,55.85467,37.664993
7406,Городской подвал 7406,булочная,0,Сокол,САО,7,380.0,4.4,69,11:00-23:00,55.687684,37.911874
7407,Медный стол 7407,фастфуд,0,Бабушкинский,СВАО,25,320.0,3.8,23,круглосуточно,55.736387,37.695821
7408,Додо Пицца,ресторан,1,Басманный,ЦАО,73,10360.0,5.0,35,,55.700327,37.85769
7409,Шоколадница,кафе,1,Строгино,СЗАО,36,840.0,3.6,139,,55.883549,37.503196
7410,Ореховый поднос 7410,кафе,0,Перово,ВАО,72,880.0,5.0,93,11:00-23:00,55.842288,37.637178
7411,Вилка-Ложка,кафе,1,Раменки,ЗАО,30,690.0,4.0,119,круглосуточно,55.832184,37.678062
7412,Синий дом 7412,ФАСТФУД,0,Даниловский,ЮАО,26,470.0,3.8,13,12:00-00:00,55.773456,37.813281
7413,Медный сад 7413,фастфуд,0,Сокол,САО,36,10,3.9,2,12:00-00:00,55.758111,37.543126
7414,Круглый базар 7414,РЕСТОРАН,0,Хорошево-Мневники,СЗАО,74,1720.0,4.4,5,круглосуточно,55.714159,37.679014
7415,Зелёный склон 7415,кофейня,0,Басманный,ЦАО,21,380.0,4.0,94,11:00-23:00,55.866764,37.704225
7416,Хлебный уголок 7416,кафе,0,Отрадное,СВАО,55,490.0,4.2,10,08:00-22:00,55.711055,37.626645
7417,Дымный поднос 7417,КОФЕЙНЯ,0,Строгино,СЗАО,16,380.0,4.0,69,круглосуточно,55.734763,37.534798
7418,Ореховый переулок 7418,кафе,0,Ховрино,САО,39,400.0,4.2,47,10:00-22:00,55.687714,37.756048
7419,Вилка-Ложка,фастфуд,1,Измайлово,ВАО,7,420.0,4.0,15,08:00-22:00,55.76409,37.580595
7420,Тёплый стол 7420,булочная,0,Аэропорт,САО,21,460.0,4.4,106,08:00-22:00,55.835532,37.497198
7421,Кофе Хауз,кофейня,1,Академический,ЮЗАО,23,680.0,4.2,18,07:00-21:00,55.744724,37.458627
7422,Зелёный склон 7422,пиццерия,0,Гагаринский,ЮЗАО,нет данных,1390.0,4.0,312,11:00-23:00,55.70244,37.645828
7423,Синий дом 7423,кафе,0,Замоскворечье,ЦАО,52,1260.0,4.2,22,,55.636068,37.50643
7424,Кулинарная лавка,кафе,1,Таганский,ЦАО,40,1080.0,4.1,433,круглосуточно,55.817114,37.795089
7425,Домашний фонарь 7425,бар,0,Чертаново Южное,ЮАО,36,1480.0,3.7,44,10:00-22:00,55.716637,37.67267
7426,Тихий фонарь 7426,ресторан,0,Царицыно,ЮАО,60,1800.0,3.9,67,11:00-23:00,55.694623,37.687757
7427,Теремок,ФАСТФУД,1,Пресненский,ЦАО,16,560.0,4.8,26,07:00-21:00,55.670917,37.646653
7428,Красный поднос 7428,РЕСТОРАН,0,Аэропорт,САО,105,1520.0,4.1,75,круглосуточно,55.640445,37.494202
7429,Первый балкон 7429,кофейня,0,Отрадное,СВАО,40,440.0,3.8,9,08:00-22:00,55.788323,37.578164
7430,Медный очаг 7430,столовая,0,Дорогомилово,ЗАО,149,480.0,5.0,16,10:00-02:00,55.734182,37.630688
7431,Стардог!s,пиццерия,1,Хорошёво-Мнёвники,СЗАО,4,1450.0,3.9,55,12:00-00:00,55.753052,37.4662
7432,Уютный мост 7432,ресторан,0,Строгино,СЗАО,93,2110.0,3.4,55,круглосуточно,55.720507,37.722042
7433,Додо Пицца,кофейня,1,Измайлово,ВАО,,370.0,3.9,58,10:00-22:00,55.758968,37.595404
7434,Хлебный балкон 7434,булочная,0,Северное Тушино,СЗАО,14,,3.7,4,10:00-22:00,55.881174,37.607549
7435,Тихий фонарь 7435,кафе,0,Марьино,ЮВАО,57,410.0,3.5,18,10:00-22:00,55.829422,37.647904
7436,Хлебный склон 7436,бар,0,Царицыно,ЮАО,44,1210.0,4.2,15,07:00-21:00,55.819161,37.579989
7437,Первый поднос 7437,кафе,0,Бабушкинский,СВАО,54,980.0,4.6,60,07:00-21:00,55.626883,37.479631
7438,Зелёный колодец 7438,ресторан,0,Хамовники,ЦАО,,4890.0,4.2,179,,55.894293,37.689407
7439,Ореховый уголок 7439,кафе,0,Отрадное,СВАО,40,,4.2,273,08:00-22:00,55.8771,37.535269
7440,Уютный уголок 7440,кафе,0,Хорошёво-Мнёвники,СЗАО,58,нет данных,3.8,19,07:00-21:00,55.902005,37.607687
7441,One Price Coffee,КОФЕЙНЯ,1,Тверской,ЦАО,20,800.0,4.4,68,круглосуточно,55.678561,37.674198
7442,One Price Coffee,кофейня,1,Тверской,ЦАО,43,,3.6,252,11:00-23:00,55.890976,37.840362
7443,Красный уголок 7443,кафе,0,Раменки,ЗАО,16,680.0,4.2,90,круглосуточно,55.768262,37.545118
7444,Стардог!s,столовая,1,Щукино,СЗАО,72,350.0,4.1,161,08:00-22:00,55.680136,37.545864
7445,Красный очаг 7445,булочная,0,Замоскворечье,ЦАО,8,530.0,4.2,229,07:00-21:00,55.785095,37.667531
7446,Теремок,кофейня,1,Соколиная Гора,ВАО,19,300.0,4.6,104,10:00-02:00,55.732365,37.685794
7447,Уютный стол 7447,фастфуд,0,Щукино,СЗАО,25,320.0,4.1,14,10:00-02:00,55.715321,37.446866
7448,Ореховый дворик 7448,ресторан,0,Бутырский,СВАО,89,2340.0,4.0,100,07:00-21:00,55.719402,37.68514
7449,Летний уголок 7449,бар,0,Митино,СЗАО,26,,4.5,78,12:00-00:00,55.798554,37.795155
7450,Стардог!s,бар,1,Арбат,ЦАО,н/д,1880.0,3.4,35,12:00-00:00,55.738625,37.876885
7451,Кулинарная лавка,фастфуд,1,Бутырский,СВАО,,230.0,3.6,64,круглосуточно,55.887446,37.535103
7452,Хлебный стол 7452,ресторан,0,Пресненский,ЦАО,36,3040.0,4.4,35,12:00-00:00,55.720836,37.604725
7453,Медный причал 7453,кафе,0,Бабушкинский,СВАО,30,,5.0,55,круглосуточно,55.659629,37.8214
7454,Крошка Картошка,пиццерия,1,Мещанский,ЦАО,нет данных,910.0,3.2,82,10:00-22:00,55.80221,37.801162
7455,Уютный колодец 7455,фастфуд,0,Замоскворечье,ЦАО,15,1360.0,4.4,112,10:00-02:00,55.789107,37.73987
7456,Крошка Картошка,кафе,1,Кузьминки,ЮВАО,45,770.0,4.5,494,11:00-23:00,55.728894,37.566969
7457,Прайм,булочная,1,Мещанский,ЦАО,11,нет данных,3.6,692,07:00-21:00,55.791845,37.712086
7458,Круглый поднос 7458,кафе,0,Измайлово,ВАО,,360.0,3.6,55,11:00-23:00,55.731824,37.602438
7459,Первый балкон 7459,ресторан,0,Пресненский,ЦАО,51,2550.0,5.0,114,10:00-22:00,55.951892,37.619481
7460,Круглый дворик 7460,булочная,0,Бирюлёво Западное,ЮАО,11,210.0,4.8,634,круглосуточно,55.57814,37.651775
7461,Стардог!s,кофейня,1,Марьино,ЮВАО,4,830.0,4.2,63,08:00-22:00,55.795902,37.546917
7462,Первый дворик 7462,ФАСТФУД,0,Хорошёво-Мнёвники,СЗАО,19,550.0,3.6,87,11:00-23:00,55.813074,37.693197
7463,Липовый склон 7463,кафе,0,Мещанский,ЦАО,,1330.0,4.0,40,11:00-23:00,55.92796,37.461248
7464,Городской навес 7464,кафе,0,Бирюлёво Западное,ЮАО,47,730.0,4.3,30,08:00-22:00,55.839993,37.71455
7465,Прайм,фастфуд,1,Бабушкинский,СВАО,31,180.0,3.6,174,12:00-00:00,55.721367,37.654266
7466,Шоколадница,кофейня,1,Строгино,СЗАО,40,290.0,3.8,473,10:00-02:00,55.745182,37.780167
7467,Медный причал 7467,фастфуд,0,Люблино,ЮВАО,23,510.0,3.3,14,12:00-00:00,55.747963,37.721091
7468,Городской уголок 7468,фастфуд,0,Ясенево,ЮЗАО,29,300.0,4.6,81,11:00-23:00,55.626037,37.685921
7469,Красный склон 7469,фастфуд,0,Замоскворечье,ЦАО,36,1110.0,3.5,50,10:00-02:00,55.990628,37.599129
7470,Медный склон 7470,кофейня,0,Замоскворечье,ЦАО,10,920.0,4.4,55,08:00-22:00,55.618469,37.578044
7471,Ореховый балкон 7471,булочная,0,Таганский,ЦАО,16,нет данных,3.7,23,,55.79935,37.445454
7472,Крошка Картошка,кофейня,1,Замоскворечье,ЦАО,,510.0,3.7,130,11:00-23:00,55.801666,37.937439
7473,Дымный базар 7473,бар,0,Отрадное,СВАО,46,390.0,4.4,100,09:00-23:00,55.789336,37.641974
7474,Белый переулок 7474,кафе,0,Люблино,ЮВАО,59,480.0,4.1,9,09:00-23:00,55.815254,37.636003
7475,Додо Пицца,фастфуд,1,Тёплый Стан,ЮЗАО,нет данных,550.0,3.9,153,11:00-23:00,55.731463,37.63203
7476,Шоколадница,фастфуд,1,Тверской,ЦАО,33,930.0,4.2,58,,55.696462,37.783277
7477,Городской очаг 7477,бар,0,Люблино,ЮВАО,47,1090.0,3.9,98,,55.751653,37.371019
7478,Тёплый терраса 7478,ресторан,0,Арбат,ЦАО,92,,4.0,21,н/д,55.770817,37.616563
7479,Ореховый подвал 7479,кафе,0,Тверской,ЦАО,нет данных,1510.0,нет данных,34,12:00-00:00,55.809832,37.562791
7480,Теремок,фастфуд,1,Северное Тушино,СЗАО,25,460.0,3.5,936,,55.768721,37.538947
7481,Медный колодец 7481,ресторан,0,Арбат,ЦАО,72,6140.0,4.3,257,11:00-23:00,55.771854,37.551504
7482,Додо Пицца,ресторан,1,Академический,ЮЗАО,136,3810.0,4.3,28,11:00-23:00,55.708344,37.762782
7483,Первый базар 7483,фастфуд,0,Мещанский,ЦАО,37,830.0,,11,нет данных,55.673361,37.635785
7484,Кулинарная лавка,фастфуд,1,Хамовники,ЦАО,14,1280.0,4.4,155,12:00-00:00,55.63169,37.610675
7485,Старый балкон 7485,кафе,0,Перово,ВАО,н/д,540.0,4.8,16,08:00-22:00,55.729349,37.469013
7486,Вечерний склон 7486,фастфуд,0,Митино,СЗАО,нет данных,490.0,4.0,40,11:00-23:00,55.865088,37.920255
7487,Липовый фонарь 7487,кофейня,0,Пресненский,ЦАО,20,1280.0,4.0,11,12:00-00:00,55.779816,37.526466
7488,Тихий мост 7488,кофейня,0,Ясенево,ЮЗАО,28,400.0,4.0,28,11:00-23:00,55.959419,37.836463
7489,Кулинарная лавка,кофейня,1,Соколиная Гора,ВАО,37,510.0,3.8,46,10:00-22:00,55.723424,37.612379
7490,Летний уголок 7490,ресторан,0,Замоскворечье,ЦАО,50,4540.0,5.0,73,10:00-22:00,55.768818,37.463193
7491,Хлебный поднос 7491,ресторан,0,Перово,ВАО,21,2000.0,3.2,12,12:00-00:00,55.590272,37.550089
7492,Дымный мост 7492,фастфуд,0,Тверской,ЦАО,,1300.0,3.9,40,08:00-22:00,55.78221,37.606485
7493,Зелёный чайник 7493,РЕСТОРАН,0,Северное Тушино,СЗАО,72,,3.6,59,09:00-23:00,55.856753,37.642871
7494,Дымный мост 7494,фастфуд,0,Северное Тушино,СЗАО,,500.0,4.0,4,круглосуточно,55.695707,37.446513
7495,Вилка-Ложка,кофейня,1,Ховрино,САО,14,,3.9,12,08:00-22:00,55.764698,37.499549
7496,Прайм,КОФЕЙНЯ,1,Аэропорт,САО,15,470.0,3.7,13,,55.939563,37.738642
7497,Первый очаг 7497,кафе,0,Измайлово,ВАО,57,810.0,4.2,7,10:00-02:00,55.925138,37.445921
7498,Липовый базар 7498,столовая,0,Арбат,ЦАО,82,730.0,4.3,17,,55.726955,37.580949
7499,Теремок,пиццерия,1,Арбат,ЦАО,39,810.0,4.9,62,12:00-00:00,55.816416,37.836671
7500,Ореховый поднос 7500,ПИЦЦЕРИЯ,0,Донской,ЮАО,32,1200.0,4.8,32,09:00-23:00,55.767276,37.744697
7501,Домашний чайник 7501,булочная,0,Тверской,ЦАО,7,460.0,3.8,7,08:00-22:00,55.788211,37.607348
7502,Городской мост 7502,кафе,0,Митино,СЗАО,40,910.0,3.9,24,07:00-21:00,55.718284,37.887812
7503,Первый балкон 7503,кофейня,0,Ясенево,ЮЗАО,15,350.0,4.4,37,09:00-23:00,55.711133,37.824393
7504,Хлебный поднос 7504,кафе,0,Пресненский,ЦАО,55,2580.0,4.0,13,08:00-22:00,55.572911,37.291579
7505,Прайм,кафе,1,Гагаринский,ЮЗАО,,1030.0,3.8,57,09:00-23:00,55.720436,37.59589
7506,Уютный подвал 7506,кофейня,0,Тверской,ЦАО,н/д,710.0,3.9,134,11:00-23:00,55.774046,37.58831
7507,Вечерний балкон 7507,булочная,0,Аэропорт,САО,5,510.0,4.8,16,круглосуточно,55.648828,37.821331
7508,Прайм,бар,1,Академический,ЮЗАО,,1030.0,4.1,284,10:00-02:00,55.683923,37.547878
7509,Городской переулок 7509,кафе,0,Чертаново Южное,ЮАО,31,,4.9,164,нет данных,55.752011,37.338997
7510,Вечерний склон 7510,пиццерия,0,Пресненский,ЦАО,33,3120.0,3.7,5,08:00-22:00,55.928863,37.440643
7511,Тёплый дом 7511,ресторан,0,Бабушкинский,СВАО,102,2150.0,3.8,97,08:00-22:00,55.672456,37.763628
7512,Красный стол 7512,бар,0,Тверской,ЦАО,45,2930.0,4.3,129,07:00-21:00,55.856315,37.625372
7513,Летний причал 7513,ресторан,0,Отрадное,СВАО,136,5110.0,4.8,33,09:00-23:00,55.812576,37.439808
7514,Ореховый балкон 7514,кафе,0,Дорогомилово,ЗАО,23,1690.0,4.2,47,10:00-22:00,55.855327,37.633229
7515,Уютный балкон 7515,булочная,0,Академический,ЮЗАО,13,400.0,4.6,4,круглосуточно,55.644195,37.999047
7516,Крошка Картошка,пиццерия,1,Гагаринский,ЮЗАО,28,740.0,4.0,66,08:00-22:00,55.817412,37.500556
7517,Белый стол 7517,фастфуд,0,Северное Тушино,СЗАО,26,410.0,3.3,53,,55.826345,37.318128
7518,Тёплый переулок 7518,фастфуд,0,Марьино,ЮВАО,,340.0,3.7,52,10:00-22:00,55.706011,37.722634
7519,Ореховый колодец 7519,ФАСТФУД,0,Дорогомилово,ЗАО,25,520.0,4.1,9,11:00-23:00,55.851312,37.766213
7520,Крошка Картошка,фастфуд,1,Тверской,ЦАО,15,820.0,4.2,33,круглосуточно,55.601846,37.905355
7521,Шоколадница,КОФЕЙНЯ,1,Бабушкинский,СВАО,22,380.0,4.1,63,круглосуточно,55.779689,37.797276
7522,Старый квартал 7522,кафе,0,Соколиная Гора,ВАО,11,610.0,4.6,59,12:00-00:00,55.833948,37.498072
7523,Липовый уголок 7523,КОФЕЙНЯ,0,Академический,ЮЗАО,,290.0,4.0,82,11:00-23:00,55.676407,37.725059
7524,Летний очаг 7524,булочная,0,Бутырский,СВАО,14,,4.4,19,10:00-02:00,55.716642,37.802335
7525,Тихий базар 7525,пиццерия,0,Отрадное,СВАО,13,1190.0,3.7,72,11:00-23:00,55.66405,37.639049
7526,Ореховый дворик 7526,ПИЦЦЕРИЯ,0,Перово,ВАО,4,780.0,4.2,415,08:00-22:00,55.857431,37.644807
7527,Зелёный причал 7527,кафе,0,Измайлово,ВАО,29,1070.0,,57,08:00-22:00,55.635735,37.523899
7528,Липовый дом 7528,РЕСТОРАН,0,Теплый Стан,ЮЗАО,71,1280.0,4.3,13,10:00-22:00,55.709395,37.584202
7529,Стардог!s,кофейня,1,Академический,ЮЗАО,10,400.0,3.9,14,10:00-02:00,55.814322,37.459655
7530,Липовый очаг 7530,фастфуд,0,Басманный,ЦАО,44,540.0,4.5,104,07:00-21:00,55.844855,37.769547
7531,Медный уголок 7531,ресторан,0,Митино,СЗАО,60,2370.0,4.7,124,10:00-22:00,55.800695,37.238184
7532,Зелёный дворик 7532,кафе,0,Аэропорт,САО,19,1310.0,нет данных,67,10:00-02:00,55.703189,37.82762
7533,Уютный уголок 7533,ФАСТФУД,0,Щукино,СЗАО,37,,4.0,428,11:00-23:00,55.673294,37.672379
7534,Хлебный мост 7534,КОФЕЙНЯ,0,Бабушкинский,СВАО,28,750.0,4.0,148,,55.903557,37.805379
7535,Вечерний поднос 7535,булочная,0,Басманный,ЦАО,8,430.0,4.3,6,12:00-00:00,55.749415,37.530046
7536,Дымный причал 7536,кафе,0,Пресненский,ЦАО,,1540.0,4.4,18,11:00-23:00,55.807562,37.390982
7537,Медный терраса 7537,фастфуд,0,Арбат,ЦАО,8,850.0,3.2,14,,55.744943,37.602475
7538,Ореховый колодец 7538,булочная,0,Кузьминки,ЮВАО,нет данных,200.0,4.4,33,круглосуточно,55.8369,37.716066
7539,Теремок,ПИЦЦЕРИЯ,1,Марьино,ЮВАО,37,730.0,4.5,88,10:00-22:00,55.607824,37.828222
7540,Городской чайник 7540,кофейня,0,Марьино,ЮВАО,15,270.0,4.0,19,10:00-02:00,55.729552,37.618597
7541,Тихий причал 7541,кафе,0,Таганский,ЦАО,56,1130.0,3.2,7,круглосуточно,55.764115,37.349656
7542,Зелёный колодец 7542,кофейня,0,Марьино,ЮВАО,31,140.0,4.8,36,10:00-22:00,55.773548,37.670478
7543,Круглый фонарь 7543,бар,0,Арбат,ЦАО,39,1740.0,,263,07:00-21:00,55.704839,37.571935
7544,Теремок,кофейня,1,Пресненский,ЦАО,21,600.0,3.9,62,08:00-22:00,55.775829,37.449339
7545,Тихий стол 7545,КОФЕЙНЯ,0,Марьино,ЮВАО,н/д,610.0,4.0,9,нет данных,55.831398,37.802365
7546,Крошка Картошка,фастфуд,1,Митино,СЗАО,,350.0,,14,круглосуточно,55.646355,37.783812
7547,Ореховый подвал 7547,ресторан,0,Арбат,ЦАО,123,2120.0,4.5,130,07:00-21:00,55.83184,37.631933
7548,Додо Пицца,кафе,1,Донской,ЮАО,54,1180.0,5.0,283,10:00-02:00,55.657347,37.716016
7549,Кофе Хауз,пиццерия,1,Бирюлёво Западное,ЮАО,28,590.0,4.1,298,09:00-23:00,55.791042,37.547035
7550,Тёплый дворик 7550,кофейня,0,Марьино,ЮВАО,28,нет данных,4.1,3,09:00-23:00,55.930857,37.726416
7551,Прайм,кофейня,1,Академический,ЮЗАО,17,680.0,4.3,7,09:00-23:00,55.897503,37.843059
7552,Зелёный подвал 7552,кафе,0,Мещанский,ЦАО,14,1520.0,4.2,23,11:00-23:00,55.721512,37.553958
7553,Синий дворик 7553,бар,0,Таганский,ЦАО,50,3510.0,4.3,677,11:00-23:00,55.752848,37.450151
7554,Старый дом 7554,бар,0,Ясенево,ЮЗАО,23,н/д,4.3,65,12:00-00:00,55.660691,37.668517
7555,Старый склон 7555,кофейня,0,Бабушкинский,СВАО,,580.0,4.1,40,08:00-22:00,55.664252,37.667017
7556,Вечерний мост 7556,ресторан,0,Перово,ВАО,84,2450.0,3.8,13,круглосуточно,55.662385,37.638899
7557,Зелёный навес 7557,кофейня,0,Ховрино,САО,н/д,450.0,4.1,10,07:00-21:00,55.704048,37.537209
7558,Крошка Картошка,кофейня,1,Кузьминки,ЮВАО,17,260.0,4.6,71,круглосуточно,55.78688,37.904668
7559,Летний подвал 7559,булочная,0,Отрадное,СВАО,10,120.0,4.3,34,08:00-22:00,55.80231,37.606179
7560,Синий балкон 7560,кафе,0,Дорогомилово,ЗАО,55,1730.0,3.8,13,07:00-21:00,55.796532,37.853415
7561,Крошка Картошка,кафе,1,Хорошёво-Мнёвники,СЗАО,52,790.0,3.6,413,08:00-22:00,55.779429,37.476277
7562,Кофе Хауз,ФАСТФУД,1,Измайлово,ВАО,,370.0,4.2,81,н/д,55.614618,37.344291
7563,Тихий чайник 7563,фастфуд,0,Царицыно,ЮАО,28,380.0,3.9,17,,55.666321,37.525565
7564,Красный базар 7564,кофейня,0,Ясенево,ЮЗАО,14,530.0,3.5,27,10:00-22:00,55.776622,37.574304
7565,Теремок,пиццерия,1,Бирюлёво Западное,ЮАО,43,870.0,4.5,28,09:00-23:00,55.667895,37.857041
7566,Первый балкон 7566,кафе,0,Арбат,ЦАО,41,2720.0,3.9,30,12:00-00:00,55.69761,37.439517
7567,Городской уголок 7567,ресторан,0,Кузьминки,ЮВАО,43,3050.0,4.4,38,нет данных,55.615472,37.556262
7568,Дымный фонарь 7568,КОФЕЙНЯ,0,Хорошёво-Мнёвники,СЗАО,19,580.0,3.7,84,10:00-22:00,55.800322,37.920898
7569,Тихий уголок 7569,фастфуд,0,Щукино,СЗАО,9,230.0,3.5,51,10:00-22:00,55.778152,37.663673
7570,Белый терраса 7570,бар,0,Ясенево,ЮЗАО,57,940.0,4.3,47,07:00-21:00,55.796775,37.71119
7571,Круглый чайник 7571,кафе,0,Перово,ВАО,44,610.0,4.0,16,10:00-02:00,55.673631,37.69414
7572,Вечерний мост 7572,кафе,0,Щукино,СЗАО,45,460.0,3.8,7,11:00-23:00,55.633607,37.608317
7573,Круглый подвал 7573,кафе,0,Марьино,ЮВАО,25,н/д,4.9,19,круглосуточно,55.704413,37.7376
7574,Тихий причал 7574,кафе,0,Измайлово,ВАО,,620.0,4.4,23,12:00-00:00,55.683409,37.706132
7575,Красный колодец 7575,фастфуд,0,Мещанский,ЦАО,4,860.0,3.9,26,10:00-22:00,55.682175,37.61636
7576,Зелёный переулок 7576,фастфуд,0,Хамовники,ЦАО,23,760.0,4.4,98,09:00-23:00,55.806055,37.57508
7577,Зелёный подвал 7577,бар,0,Ясенево,ЮЗАО,нет данных,1400.0,4.6,15,08:00-22:00,55.847385,37.470054
7578,Синий мост 7578,булочная,0,Измайлово,ВАО,11,310.0,4.1,6,10:00-02:00,55.848329,37.645769
7579,Домашний сад 7579,бар,0,Басманный,ЦАО,44,1270.0,5.0,96,10:00-22:00,55.74588,37.446096
7580,Кофе Хауз,фастфуд,1,Кузьминки,ЮВАО,32,270.0,3.4,29,09:00-23:00,55.882979,37.724914
7581,Тёплый колодец 7581,кафе,0,Строгино,СЗАО,4,1590.0,3.5,229,07:00-21:00,55.853889,37.594266
7582,Ореховый балкон 7582,кафе,0,Мещанский,ЦАО,24,1300.0,4.9,202,10:00-02:00,55.813649,37.604648
7583,Вечерний навес 7583,столовая,0,Тёплый Стан,ЮЗАО,113,340.0,4.4,85,09:00-23:00,55.735701,37.552207
7584,Городской сад 7584,кафе,0,Замоскворечье,ЦАО,64,нет данных,4.3,3,10:00-22:00,55.938904,37.637837
7585,Вилка-Ложка,фастфуд,1,Измайлово,ВАО,42,320.0,4.1,196,10:00-02:00,55.787306,37.784778
7586,Ореховый сад 7586,фастфуд,0,Царицыно,ЮАО,нет данных,,3.7,38,,55.672472,37.735271
7587,Крошка Картошка,фастфуд,1,Строгино,СЗАО,24,340.0,3.3,547,,55.664099,37.665606
7588,One Price Coffee,фастфуд,1,Бирюлёво Западное,ЮАО,22,400.0,4.2,244,09:00-23:00,55.711179,37.744779
7589,Городской навес 7589,кафе,0,Тверской,ЦАО,54,1180.0,3.8,12,09:00-23:00,55.694673,37.515333
7590,Красный очаг 7590,кофейня,0,Люблино,ЮВАО,43,220.0,3.8,36,10:00-22:00,55.693276,37.409145
7591,Летний переулок 7591,булочная,0,Измайлово,ВАО,н/д,,4.6,8,07:00-21:00,55.879424,37.776672
7592,Уютный дворик 7592,ресторан,0,Чертаново Южное,ЮАО,105,2230.0,4.4,95,10:00-02:00,55.685878,37.850739
7593,Домашний подвал 7593,кофейня,0,Раменки,ЗАО,19,740.0,3.7,151,,55.740792,37.544412
7594,Кулинарная лавка,фастфуд,1,Измайлово,ВАО,,600.0,4.1,27,07:00-21:00,55.847301,37.751619
7595,Первый склон 7595,фастфуд,0,Отрадное,СВАО,34,450.0,4.0,83,09:00-23:00,55.71356,37.569611
7596,Кофе Хауз,фастфуд,1,Донской,ЮАО,18,350.0,3.1,39,11:00-23:00,55.882693,37.67498
7597,Стардог!s,кофейня,1,Тверской,ЦАО,17,0,3.9,130,10:00-02:00,55.861191,37.7319
7598,Круглый чайник 7598,кафе,0,Таганский,ЦАО,58,740.0,4.7,35,н/д,55.722337,37.583542
7599,Тихий мост 7599,булочная,0,Измайлово,ВАО,н/д,180.0,4.4,3,,55.619129,37.436928
7600,Вилка-Ложка,кафе,1,Люблино,ЮВАО,29,1070.0,4.1,40,круглосуточно,55.728657,37.753201
7601,Хлебный склон 7601,бар,0,Марьино,ЮВАО,54,1360.0,4.2,36,08:00-22:00,55.837391,37.761708
7602,Летний подвал 7602,фастфуд,0,Люблино,ЮВАО,40,230.0,4.7,51,07:00-21:00,55.833587,37.758893
7603,Красный уголок 7603,кафе,0,Щукино,СЗАО,58,940.0,3.9,2,07:00-21:00,55.620762,37.442649
7604,Крошка Картошка,фастфуд,1,Пресненский,ЦАО,35,900.0,3.6,213,,55.760629,37.680164
7605,Липовый причал 7605,булочная,0,Царицыно,ЮАО,17,490.0,3.9,32,11:00-23:00,55.693285,37.792169
7606,One Price Coffee,кофейня,1,Марьино,ЮВАО,24,410.0,4.1,23,10:00-02:00,55.877452,37.647202
7607,Стардог!s,столовая,1,Кузьминки,ЮВАО,35,230.0,4.1,74,11:00-23:00,55.755438,37.640346
7608,Зелёный сад 7608,бар,0,Бирюлёво Западное,ЮАО,34,1330.0,3.5,62,08:00-22:00,55.888757,37.593931
7609,Липовый причал 7609,кафе,0,Измайлово,ВАО,,490.0,4.9,41,10:00-22:00,55.768031,37.683268
